feature,n_folds_selected,mean_importance,mean_rank,rank_std,selection_freq,kind,gene
DOCK10 (55619)_damaging,0,5.84004785171022e-05,484.0,128.50291825480073,0.0,damaging,DOCK10
PIK3C2B (5287)_damaging,0,4.675233493685836e-05,484.2,80.22281471003122,0.0,damaging,PIK3C2B
WDR55 (54853)_damaging,0,5.1428023642406266e-05,485.0,101.65136496870073,0.0,damaging,WDR55
C2CD6 (151254)_damaging,0,9.250655392578772e-05,485.5,282.13560569343247,0.0,damaging,C2CD6
ERF (2077)_damaging,0,5.5521474345585684e-05,485.6,114.32103918352037,0.0,damaging,ERF
KSR1 (8844)_damaging,0,0.00013005263877990435,485.8,216.45022522510808,0.0,damaging,KSR1
JARID2 (3720)_damaging,0,5.12131115335086e-05,486.8,105.20313683536247,0.0,damaging,JARID2
WDFY3 (23001)_damaging,0,5.593810709750164e-05,487.0,125.61249937804757,0.0,damaging,WDFY3
SLC45A1 (50651)_damaging,0,5.182633938170426e-05,487.4,115.49588737266795,0.0,damaging,SLC45A1
CRACD (57482)_damaging,0,0.0001548318094372098,488.8,196.92435095741712,0.0,damaging,CRACD
PTPRT (11122)_damaging,0,0.00013582949206518722,489.4,239.5856840464388,0.0,damaging,PTPRT
SGO2 (151246)_damaging,0,7.457301071072237e-05,490.6,164.47735406432096,0.0,damaging,SGO2
ZAN (7455)_damaging,0,5.563668076177671e-05,490.6,157.8933184146815,0.0,damaging,ZAN
DOP1B (9980)_damaging,0,6.943933595845216e-05,490.8,165.91473713929093,0.0,damaging,DOP1B
FUBP1 (8880)_damaging,0,5.038931228169373e-05,491.0,,0.0,damaging,FUBP1
MYCBP2 (23077)_damaging,0,6.192627648271344e-05,491.8,129.40324570890795,0.0,damaging,MYCBP2
ATXN2 (6311)_damaging,0,4.982443105882173e-05,493.0,,0.0,damaging,ATXN2
SYCP2 (10388)_damaging,0,0.00022001263259094778,493.4,242.59699091291301,0.0,damaging,SYCP2
MYO16 (23026)_damaging,0,6.763286390305809e-05,494.2,156.61002522188673,0.0,damaging,MYO16
ZNF687 (57592)_damaging,0,5.234523578860466e-05,494.25,118.59560137992752,0.0,damaging,ZNF687
OTOG (340990)_damaging,0,4.822488024121246e-05,495.2,130.96068112223608,0.0,damaging,OTOG
BICRA (29998)_damaging,0,5.680436532213719e-05,497.0,135.98713174414704,0.0,damaging,BICRA
COL19A1 (1310)_damaging,0,7.797473298291725e-05,497.0,188.68359759131158,0.0,damaging,COL19A1
MAP1B (4131)_damaging,0,4.504245002564832e-05,497.75,120.24523552584803,0.0,damaging,MAP1B
PKD1L1 (168507)_damaging,0,4.0398208601714856e-05,499.0,54.143328305526246,0.0,damaging,PKD1L1
AGBL1 (123624)_damaging,0,6.161390655945765e-05,499.4,152.60668399516453,0.0,damaging,AGBL1
PRX (57716)_damaging,0,4.0984308018800894e-05,500.2,75.54601246922302,0.0,damaging,PRX
ZNF536 (9745)_damaging,0,5.4116624722090616e-05,500.75,153.03240397597716,0.0,damaging,ZNF536
ASH1L (55870)_damaging,0,0.00012560607554510614,501.2,239.90143809489763,0.0,damaging,ASH1L
KCNH7 (90134)_damaging,0,4.58386314207686e-05,502.0,105.81115253129039,0.0,damaging,KCNH7
MEI1 (150365)_damaging,0,4.171881526868799e-05,502.0,90.94778721882133,0.0,damaging,MEI1
ATF7IP (55729)_damaging,0,6.608260510946649e-05,502.2,150.16224558789736,0.0,damaging,ATF7IP
ANKRD30A (91074)_damaging,0,5.646349558483317e-05,502.4,152.04867641646868,0.0,damaging,ANKRD30A
ITPR2 (3709)_damaging,0,4.2022034221028435e-05,502.4,117.08244958148082,0.0,damaging,ITPR2
CORIN (10699)_damaging,0,6.345075132318631e-05,504.6,173.1063257076413,0.0,damaging,CORIN
UNKL (64718)_damaging,0,4.3109278319711946e-05,504.75,143.3117231771358,0.0,damaging,UNKL
USP14 (9097)_damaging,0,4.416672423316795e-05,505.0,,0.0,damaging,USP14
ABCB5 (340273)_damaging,0,7.514757053073105e-05,505.2,188.73579416740216,0.0,damaging,ABCB5
RIMS2 (9699)_damaging,0,4.0065536618757524e-05,506.2,96.97783251857098,0.0,damaging,RIMS2
MAP2 (4133)_damaging,0,3.7552704508629205e-05,506.8,66.65358204927925,0.0,damaging,MAP2
NSD1 (64324)_damaging,0,6.996920250319267e-05,507.2,174.99057117456357,0.0,damaging,NSD1
SPG11 (80208)_damaging,0,6.0621027477739086e-05,507.6,177.02909365412228,0.0,damaging,SPG11
NACA (4666)_damaging,0,5.469803090618702e-05,509.6,156.46021858606744,0.0,damaging,NACA
RAPGEF2 (9693)_damaging,0,5.785732229216828e-05,509.75,190.85312852208287,0.0,damaging,RAPGEF2
LTN1 (26046)_damaging,0,5.511625496734773e-05,510.2,160.80018656705596,0.0,damaging,LTN1
ADAMTSL3 (57188)_damaging,0,5.908567833393775e-05,510.4,158.12273713795875,0.0,damaging,ADAMTSL3
NDUFV3 (4731)_damaging,0,0.0002654221074570795,510.6666666666667,323.8461568914063,0.0,damaging,NDUFV3
ROBO1 (6091)_damaging,0,5.142288975842216e-05,511.2,160.95558393544476,0.0,damaging,ROBO1
TPR (7175)_damaging,0,0.00010258119312112402,512.0,231.21851136965657,0.0,damaging,TPR
MAP7D1 (55700)_damaging,0,0.00010123782851123036,512.4,206.30996098104424,0.0,damaging,MAP7D1
ADGRL3 (23284)_damaging,0,0.00010276451683202835,514.4,203.85485032247823,0.0,damaging,ADGRL3
SPHK1 (8877)_damaging,0,3.3158692147562345e-05,515.0,49.1121166312347,0.0,damaging,SPHK1
ARFGEF3 (57221)_damaging,0,4.307785549900068e-05,515.75,140.95477998280157,0.0,damaging,ARFGEF3
EPHA7 (2045)_damaging,0,8.88674167728218e-05,516.0,181.55026852087,0.0,damaging,EPHA7
MXRA5 (25878)_damaging,0,5.605636056375716e-05,516.4,178.95893383678836,0.0,damaging,MXRA5
MYH7 (4625)_damaging,0,6.179607114303623e-05,516.4,146.43872438668674,0.0,damaging,MYH7
CACNA1G (8913)_damaging,0,4.070186555113123e-05,517.0,,0.0,damaging,CACNA1G
SZT2 (23334)_damaging,0,4.75207426062535e-05,517.0,139.34310173094326,0.0,damaging,SZT2
TP53BP1 (7158)_damaging,0,5.3742825864383094e-05,517.2,158.3546652296673,0.0,damaging,TP53BP1
BRSK1 (84446)_damaging,0,0.00013822082773904082,517.4,215.8733424950844,0.0,damaging,BRSK1
UNC80 (285175)_damaging,0,3.568917785042548e-05,517.4,105.8503660834482,0.0,damaging,UNC80
BRWD3 (254065)_damaging,0,6.472342464908926e-05,517.5,210.2197263182819,0.0,damaging,BRWD3
USP9X (8239)_damaging,0,6.619208824569162e-05,520.0,186.19479047492172,0.0,damaging,USP9X
ERICH3 (127254)_damaging,0,3.1886630510194354e-05,520.6,60.30588694315008,0.0,damaging,ERICH3
CFAP92 (57501)_damaging,0,3.868777100661312e-05,522.0,,0.0,damaging,CFAP92
HIPK3 (10114)_damaging,0,3.3863203471541005e-05,522.0,,0.0,damaging,HIPK3
MYH7B (57644)_damaging,0,3.550015070397704e-05,522.2,94.49708990228218,0.0,damaging,MYH7B
AMER1 (139285)_damaging,0,4.910136820724917e-05,524.0,140.6609398518295,0.0,damaging,AMER1
SMARCAD1 (56916)_damaging,0,7.400128433443149e-05,524.6,197.14791401381856,0.0,damaging,SMARCAD1
SPHKAP (80309)_damaging,0,4.4741473648816224e-05,524.6,140.49306032683606,0.0,damaging,SPHKAP
POLE (5426)_damaging,0,3.407529647376122e-05,525.8,79.90431778070567,0.0,damaging,POLE
MED23 (9439)_damaging,0,3.959068180252349e-05,526.4,123.73883788043267,0.0,damaging,MED23
TEP1 (7011)_damaging,0,3.292291480434432e-05,526.6,109.62116583944909,0.0,damaging,TEP1
SAMHD1 (25939)_damaging,0,3.2213107247352e-05,526.75,96.21633610428808,0.0,damaging,SAMHD1
AXDND1 (126859)_damaging,0,6.689705107630987e-05,526.8,194.03015229597693,0.0,damaging,AXDND1
UBR2 (23304)_damaging,0,2.9623939015450633e-05,527.0,,0.0,damaging,UBR2
TENM1 (10178)_damaging,0,3.2415544381795075e-05,527.4,76.72548468403441,0.0,damaging,TENM1
PPP1R3A (5506)_damaging,0,4.951962149818657e-05,527.6,158.67986639772545,0.0,damaging,PPP1R3A
COL2A1 (1280)_damaging,0,3.9638973379262455e-05,528.2,127.48607767125003,0.0,damaging,COL2A1
MDN1 (23195)_damaging,0,3.728327372336447e-05,528.4,118.13466891645314,0.0,damaging,MDN1
ADAMTS20 (80070)_damaging,0,4.4592833485945656e-05,530.0,159.14144651849813,0.0,damaging,ADAMTS20
COL6A3 (1293)_damaging,0,3.348512737487388e-05,530.2,101.99852940116342,0.0,damaging,COL6A3
SACS (26278)_damaging,0,3.705694056521204e-05,532.6,113.50242288162839,0.0,damaging,SACS
SCN8A (6334)_damaging,0,1.8971055584480173e-05,533.0,,0.0,damaging,SCN8A
ARID5B (84159)_damaging,0,5.587807995632086e-05,533.2,179.02709292171397,0.0,damaging,ARID5B
TMEM132D (121256)_damaging,0,3.3984678949042114e-05,533.2,124.85071085099997,0.0,damaging,TMEM132D
KCNB1 (3745)_damaging,0,5.680639605335099e-05,533.4,183.04999317126453,0.0,damaging,KCNB1
ARHGEF12 (23365)_damaging,0,4.136546936247027e-05,534.25,141.91869738222186,0.0,damaging,ARHGEF12
NFIA (4774)_damaging,0,6.454204566704291e-05,534.4,194.56952484908834,0.0,damaging,NFIA
PLOD3 (8985)_damaging,0,2.8585633916111083e-05,535.4,90.21806914360339,0.0,damaging,PLOD3
MYO3A (53904)_damaging,0,3.7845810921976596e-05,536.0,159.3518120386461,0.0,damaging,MYO3A
SIPA1L3 (23094)_damaging,0,5.253204653363692e-05,537.25,193.22762914931877,0.0,damaging,SIPA1L3
NRK (203447)_damaging,0,3.904078526365669e-05,537.4,131.9064062128902,0.0,damaging,NRK
SPEF2 (79925)_damaging,0,2.8780509406005373e-05,537.4,63.08169306542113,0.0,damaging,SPEF2
SH2B1 (25970)_damaging,0,3.552246434837455e-05,537.5,152.02795795510772,0.0,damaging,SH2B1
AFF2 (2334)_damaging,0,4.564133695752435e-05,537.6,165.49410865647152,0.0,damaging,AFF2
NOTCH4 (4855)_damaging,0,3.6880420311601786e-05,537.8,103.33779560257709,0.0,damaging,NOTCH4
HDAC7 (51564)_damaging,0,3.212333021710961e-05,538.0,105.95753866525968,0.0,damaging,HDAC7
LIMCH1 (22998)_damaging,0,4.794393267381827e-05,538.0,181.21396193450437,0.0,damaging,LIMCH1
FER1L6 (654463)_damaging,0,4.390806235461659e-05,538.2,175.55113215243017,0.0,damaging,FER1L6
GREB1 (9687)_damaging,0,3.138868450652148e-05,538.4,110.58842615753242,0.0,damaging,GREB1
CRAMP1 (57585)_damaging,0,3.792915450015824e-05,538.8,144.37520562755918,0.0,damaging,CRAMP1
ZC3H14 (79882)_damaging,0,4.0590461327598636e-05,539.5,205.76807332528534,0.0,damaging,ZC3H14
TDRD15 (100129278)_damaging,0,2.7944806779989663e-05,539.6,65.57286023958387,0.0,damaging,TDRD15
CUX1 (1523)_damaging,0,3.3963780539478794e-05,540.0,145.1740334908416,0.0,damaging,CUX1
INPPL1 (3636)_damaging,0,3.495058664055893e-05,540.0,133.90294993016397,0.0,damaging,INPPL1
NUP205 (23165)_damaging,0,5.753090689561189e-05,540.2,193.6393555039884,0.0,damaging,NUP205
MARF1 (9665)_damaging,0,5.0790598625870086e-05,540.5,204.35385976291224,0.0,damaging,MARF1
INSRR (3645)_damaging,0,3.374977983432429e-05,540.6,118.26791619031765,0.0,damaging,INSRR
MORC1 (27136)_damaging,0,3.832876242669634e-05,540.8,129.00852684997218,0.0,damaging,MORC1
BLTP3A (54887)_damaging,0,5.049573436528884e-05,541.5,202.93964620053913,0.0,damaging,BLTP3A
JMJD1C (221037)_damaging,0,4.3013296723087415e-05,541.8,152.32104253844903,0.0,damaging,JMJD1C
CACNA1S (779)_damaging,0,3.5138047655631355e-05,542.5,135.5814638264882,0.0,damaging,CACNA1S
B4GALNT4 (338707)_damaging,0,4.44920321871861e-05,542.8,158.7756278526399,0.0,damaging,B4GALNT4
PHKA1 (5255)_damaging,0,4.8292801429810656e-05,543.0,236.17366491630688,0.0,damaging,PHKA1
POLR2B (5431)_damaging,0,4.247396046575888e-05,543.6,156.42825831671206,0.0,damaging,POLR2B
LYST (1130)_damaging,0,3.6324189839657855e-05,544.0,150.97185168103357,0.0,damaging,LYST
WSCD2 (9671)_damaging,0,2.479980329127194e-05,544.0,,0.0,damaging,WSCD2
WWC3 (55841)_damaging,0,3.173454880399335e-05,544.0,113.35195925376264,0.0,damaging,WWC3
FSTL5 (56884)_damaging,0,3.9507252103038796e-05,544.25,136.81952833325124,0.0,damaging,FSTL5
HNF1A (6927)_damaging,0,4.319977440519737e-05,544.6,150.50182723143263,0.0,damaging,HNF1A
STAB2 (55576)_damaging,0,3.254572838268589e-05,544.8,115.13774359435747,0.0,damaging,STAB2
SLIT1 (6585)_damaging,0,2.3934887219782032e-05,545.0,45.48259740457515,0.0,damaging,SLIT1
CD36 (948)_damaging,0,4.689820404762714e-05,545.4,168.14666217323494,0.0,damaging,CD36
KIAA1549 (57670)_damaging,0,2.609602458347421e-05,545.6,56.28321241720306,0.0,damaging,KIAA1549
ASPM (259266)_damaging,0,2.8326610510896055e-05,546.2,111.74837806429228,0.0,damaging,ASPM
MAST2 (23139)_damaging,0,5.55966176692235e-05,546.2,176.50977310052835,0.0,damaging,MAST2
TRRAP (8295)_damaging,0,3.152479280821604e-05,546.2,126.9377800341569,0.0,damaging,TRRAP
TMEM94 (9772)_damaging,0,3.276648938374746e-05,546.4,122.28164212178376,0.0,damaging,TMEM94
WDR87 (83889)_damaging,0,2.7313806397553127e-05,547.0,82.48333164949146,0.0,damaging,WDR87
SYCP1 (6847)_damaging,0,2.9451518680034476e-05,547.4,109.60976233894498,0.0,damaging,SYCP1
BRSK2 (9024)_damaging,0,5.3331431488594835e-05,547.75,177.68019022952447,0.0,damaging,BRSK2
CHD5 (26038)_damaging,0,2.2703185761746225e-05,548.4,41.21650154974339,0.0,damaging,CHD5
B2M (567)_damaging,0,3.2666271937943465e-05,549.8,135.5182644516967,0.0,damaging,B2M
ARFGEF1 (10565)_damaging,0,3.280167382897651e-05,550.0,121.43722658229642,0.0,damaging,ARFGEF1
FGD6 (55785)_damaging,0,3.003691049336841e-05,550.0,,0.0,damaging,FGD6
SLC3A2 (6520)_damaging,0,3.3248648643058066e-05,550.75,124.86893128396673,0.0,damaging,SLC3A2
SMARCA4 (6597)_hotspot,0,4.9056949992271364e-05,551.4,177.74785512067368,0.0,hotspot,SMARCA4
NOTCH3 (4854)_damaging,0,2.5938417716717388e-05,553.0,85.20269948775098,0.0,damaging,NOTCH3
SCN4A (6329)_damaging,0,2.8683433076751323e-05,553.0,103.94549853969947,0.0,damaging,SCN4A
ASXL3 (80816)_damaging,0,3.221305652650051e-05,553.4,121.1767304394701,0.0,damaging,ASXL3
CHD4 (1108)_damaging,0,2.488881766515748e-05,554.0,101.05938848023968,0.0,damaging,CHD4
KDR (3791)_damaging,0,2.361791526402283e-05,554.4,74.43655016186605,0.0,damaging,KDR
MYH1 (4619)_damaging,0,4.637617281865623e-05,555.0,168.06546343612658,0.0,damaging,MYH1
ADGRB1 (575)_damaging,0,2.4395056812114745e-05,555.6666666666666,42.72391992003229,0.0,damaging,ADGRB1
TRPA1 (8989)_damaging,0,5.546563668523336e-05,556.0,191.11645664358682,0.0,damaging,TRPA1
DHX29 (54505)_damaging,0,3.43576269051689e-05,556.5,217.08178182427008,0.0,damaging,DHX29
TNK2 (10188)_damaging,0,4.3805399827398476e-05,557.2,170.00794099100196,0.0,damaging,TNK2
FANCA (2175)_damaging,0,2.0090937599843297e-05,557.3333333333334,110.88883322198556,0.0,damaging,FANCA
MRC1 (4360)_damaging,0,2.7423334099738697e-05,557.6,103.79209989204381,0.0,damaging,MRC1
THADA (63892)_damaging,0,2.8456788189092654e-05,557.6,124.63466612463804,0.0,damaging,THADA
COL4A2 (1284)_damaging,0,3.0411042750138618e-05,558.0,138.62900129482287,0.0,damaging,COL4A2
EFR3A (23167)_damaging,0,3.998542683474012e-05,558.2,150.9741699761916,0.0,damaging,EFR3A
MAGI3 (260425)_damaging,0,3.3952906967328276e-05,558.5,214.2533546995239,0.0,damaging,MAGI3
WWP1 (11059)_damaging,0,2.6190921808501477e-05,558.8,96.9468926784144,0.0,damaging,WWP1
PPIG (9360)_damaging,0,4.888784537687248e-05,559.5,193.7257511707379,0.0,damaging,PPIG
ANK1 (286)_damaging,0,3.8551501097774986e-05,559.8,176.722098222039,0.0,damaging,ANK1
ARID3B (10620)_damaging,0,2.347725667002675e-05,560.0,87.82653357613519,0.0,damaging,ARID3B
DIDO1 (11083)_damaging,0,4.4506906674875624e-05,560.0,206.09463845524948,0.0,damaging,DIDO1
WDR72 (256764)_damaging,0,3.4829692106395654e-05,561.0,167.60966559241146,0.0,damaging,WDR72
SYTL2 (54843)_damaging,0,4.125474809047649e-05,561.2,176.7786751845369,0.0,damaging,SYTL2
RHOA (387)_damaging,0,2.8822038816795518e-05,561.25,135.56886319013915,0.0,damaging,RHOA
ATRNL1 (26033)_damaging,0,3.630163213051016e-05,561.4,134.63023434578133,0.0,damaging,ATRNL1
PALB2 (79728)_damaging,0,3.0669067311242884e-05,561.8,137.17397712394288,0.0,damaging,PALB2
VPS13A (23230)_damaging,0,4.7721964094961355e-05,562.4,171.13970900991973,0.0,damaging,VPS13A
ATP2B4 (493)_damaging,0,2.623749206425104e-05,563.25,120.5774301711007,0.0,damaging,ATP2B4
JAG1 (182)_damaging,0,2.0915529598288796e-05,565.0,,0.0,damaging,JAG1
RRBP1 (6238)_damaging,0,5.1210759299731684e-05,565.0,199.2301851293289,0.0,damaging,RRBP1
AOC1 (26)_damaging,0,2.396254821259249e-05,565.5,112.42997820866105,0.0,damaging,AOC1
TNRC18 (84629)_damaging,0,2.1749853792437067e-05,566.2,65.05151804531545,0.0,damaging,TNRC18
UBR1 (197131)_damaging,0,2.5876070072022726e-05,567.0,96.00520819205592,0.0,damaging,UBR1
DSP (1832)_damaging,0,2.4672141094426267e-05,567.2,97.49461523591957,0.0,damaging,DSP
PCF11 (51585)_damaging,0,1.973079866985997e-05,567.25,91.07277309931877,0.0,damaging,PCF11
PAPPA2 (60676)_damaging,0,1.9795612111650334e-05,568.8,74.72415941313761,0.0,damaging,PAPPA2
CNTN5 (53942)_damaging,0,1.898590183884247e-05,569.0,62.70964838045259,0.0,damaging,CNTN5
HERC2 (8924)_damaging,0,2.8640942853383736e-05,569.2,132.94434925937995,0.0,damaging,HERC2
PKHD1 (5314)_damaging,0,2.718621547072236e-05,569.2,128.0144523091045,0.0,damaging,PKHD1
KIF5B (3799)_damaging,0,5.491907263634036e-05,569.5,195.03247592815578,0.0,damaging,KIF5B
PTPN21 (11099)_damaging,0,4.2769618910143984e-05,569.5,190.4459678404,0.0,damaging,PTPN21
DACH1 (1602)_damaging,0,1.820469266325736e-05,569.6666666666666,85.97867952773719,0.0,damaging,DACH1
EGFLAM (133584)_damaging,0,2.592136448822197e-05,569.75,125.0209982362963,0.0,damaging,EGFLAM
CHRM3 (1131)_damaging,0,2.7531086662358287e-05,570.4,137.51836241026143,0.0,damaging,CHRM3
CRB1 (23418)_damaging,0,2.0626856188364932e-05,570.6666666666666,136.18492329671935,0.0,damaging,CRB1
EFCAB5 (374786)_damaging,0,5.350316561101518e-05,571.2,174.90483126546275,0.0,damaging,EFCAB5
PLXNA3 (55558)_damaging,0,2.1704951961333812e-05,571.2,110.86793945952094,0.0,damaging,PLXNA3
ESRP1 (54845)_damaging,0,3.0068503968829563e-05,571.8,152.70625396492443,0.0,damaging,ESRP1
KCNQ3 (3786)_damaging,0,2.5235975331044134e-05,573.4,113.31504754444576,0.0,damaging,KCNQ3
LRRIQ1 (84125)_damaging,0,2.0527867656110498e-05,573.4,80.90302837347932,0.0,damaging,LRRIQ1
CHD2 (1106)_damaging,0,2.553776616296207e-05,574.0,132.5745073534124,0.0,damaging,CHD2
MAP1A (4130)_damaging,0,2.266554288979969e-05,574.2,110.10313347039674,0.0,damaging,MAP1A
FYB2 (199920)_damaging,0,2.5201630482043338e-05,574.3333333333334,154.61026270378474,0.0,damaging,FYB2
FREM2 (341640)_damaging,0,3.4368605068981654e-05,574.8,161.2225170377885,0.0,damaging,FREM2
TOGARAM1 (23116)_damaging,0,1.7433272422380953e-05,575.0,66.59329295557224,0.0,damaging,TOGARAM1
SKOR2 (652991)_damaging,0,3.168267312937482e-05,575.25,163.14078786945547,0.0,damaging,SKOR2
IQGAP1 (8826)_damaging,0,2.5756610265909887e-05,576.0,145.27732101054175,0.0,damaging,IQGAP1
RPL5 (6125)_damaging,0,2.522756872085893e-05,576.0,132.93607486307093,0.0,damaging,RPL5
SPTAN1 (6709)_damaging,0,2.4673080644730652e-05,576.0,145.2836306447954,0.0,damaging,SPTAN1
TAL1 (6886)_damaging,0,1.7296277821587105e-05,576.2,70.8074854799971,0.0,damaging,TAL1
ENTREP2 (23359)_damaging,0,1.827274921323171e-05,576.5,96.87362902255701,0.0,damaging,ENTREP2
SPTBN1 (6711)_damaging,0,2.1182922737646906e-05,576.5,124.33958876131662,0.0,damaging,SPTBN1
COL5A3 (50509)_damaging,0,2.7385720804895703e-05,576.8,144.55690920879567,0.0,damaging,COL5A3
FLT4 (2324)_damaging,0,2.274714878293866e-05,577.0,115.09561242723375,0.0,damaging,FLT4
A2M (2)_damaging,0,2.1412964041921092e-05,577.4,108.39418803607508,0.0,damaging,A2M
CPSF1 (29894)_damaging,0,2.0326550944342118e-05,577.4,93.92177596276596,0.0,damaging,CPSF1
HPS5 (11234)_damaging,0,3.145981886123464e-05,578.5,185.969083452062,0.0,damaging,HPS5
TRIM24 (8805)_damaging,0,2.8455894920980963e-05,578.75,156.39346746800732,0.0,damaging,TRIM24
CNGB1 (1258)_damaging,0,1.1667278123239588e-05,579.6666666666666,28.023799409311604,0.0,damaging,CNGB1
ARSK (153642)_damaging,0,1.8935429500593058e-05,580.0,83.24662155306966,0.0,damaging,ARSK
H3-4 (8290)_damaging,0,1.6305506478973613e-05,580.0,52.05766033928148,0.0,damaging,H3-4
MAN2B1 (4125)_damaging,0,7.65668653156118e-06,580.0,,0.0,damaging,MAN2B1
ODAD2 (55130)_damaging,0,3.572706425838516e-05,580.0,169.04141504376966,0.0,damaging,ODAD2
MUCL3 (135656)_damaging,0,1.6886606347059527e-05,580.25,76.75665009191928,0.0,damaging,MUCL3
PLEKHA6 (22874)_damaging,0,1.8348610893085722e-05,580.4,73.9344304096542,0.0,damaging,PLEKHA6
ZNF609 (23060)_damaging,0,9.767751736571859e-05,580.4,218.39940476109362,0.0,damaging,ZNF609
DMXL1 (1657)_damaging,0,1.6782834691706442e-05,580.8,62.80684676052446,0.0,damaging,DMXL1
IRS1 (3667)_damaging,0,2.292171437046116e-05,581.6,130.25091170506255,0.0,damaging,IRS1
KCNG2 (26251)_damaging,0,1.73623173900586e-05,581.6,63.912440103629265,0.0,damaging,KCNG2
PREX2 (80243)_damaging,0,2.186984502145936e-05,581.6,105.91175572144954,0.0,damaging,PREX2
CPS1 (1373)_damaging,0,1.7950264503301073e-05,581.8,93.66803083229624,0.0,damaging,CPS1
SULF1 (23213)_damaging,0,2.4445930712726324e-05,581.8,122.82792842020908,0.0,damaging,SULF1
COL27A1 (85301)_damaging,0,2.0602841430357763e-05,582.0,107.50348831549607,0.0,damaging,COL27A1
ARHGAP35 (2909)_damaging,0,2.779250318182544e-05,582.2,145.08342427720683,0.0,damaging,ARHGAP35
NRG3 (10718)_damaging,0,1.956569837266298e-05,582.5,132.22896808188437,0.0,damaging,NRG3
FMN1 (342184)_damaging,0,1.9868860746098424e-05,582.75,129.8008089343052,0.0,damaging,FMN1
CRYBG3 (131544)_damaging,0,1.7930442689757664e-05,582.8,91.88416620941825,0.0,damaging,CRYBG3
BLM (641)_damaging,0,2.3050508018607512e-05,583.0,131.45911912073655,0.0,damaging,BLM
CASKIN2 (57513)_damaging,0,2.244832712355307e-05,583.0,124.72369462135092,0.0,damaging,CASKIN2
ADGRG4 (139378)_damaging,0,1.8408835272872516e-05,583.6,90.12935148995581,0.0,damaging,ADGRG4
KIF21A (55605)_damaging,0,5.261132964889306e-05,584.2,191.19806484376352,0.0,damaging,KIF21A
ZNF831 (128611)_damaging,0,1.7944517120027036e-05,584.4,75.99868419913597,0.0,damaging,ZNF831
PCDH10 (57575)_damaging,0,2.3640492173268273e-05,584.6,114.97521472039094,0.0,damaging,PCDH10
ANO6 (196527)_damaging,0,2.5073672110488584e-05,585.0,176.7766952966369,0.0,damaging,ANO6
NEK10 (152110)_damaging,0,1.647505708110476e-05,585.0,,0.0,damaging,NEK10
COL11A1 (1301)_damaging,0,1.4268901394671584e-05,586.8,17.880156598866797,0.0,damaging,COL11A1
SALL1 (6299)_damaging,0,2.3839643980523116e-05,587.0,131.90716432400478,0.0,damaging,SALL1
MED12 (9968)_damaging,0,1.4638636727773304e-05,587.2,53.07730211681826,0.0,damaging,MED12
CARD11 (84433)_damaging,0,3.92139345912835e-05,587.8,169.9402836292796,0.0,damaging,CARD11
STAB1 (23166)_damaging,0,2.0922819379643648e-05,588.2,102.09897159129467,0.0,damaging,STAB1
SETD1B (23067)_damaging,0,4.3444043322355305e-05,588.4,182.00357139353065,0.0,damaging,SETD1B
FREM1 (158326)_damaging,0,1.8679142840897373e-05,588.6,86.09181145730412,0.0,damaging,FREM1
SORCS3 (22986)_damaging,0,2.952761725066088e-05,589.0,143.38584309477696,0.0,damaging,SORCS3
DTX4 (23220)_damaging,0,2.466701434620351e-05,589.5,135.0573952066306,0.0,damaging,DTX4
KIF26A (26153)_damaging,0,3.550771611447833e-05,589.6,166.0265039082616,0.0,damaging,KIF26A
ZFP36L2 (678)_damaging,0,1.739650982798867e-05,589.8,108.72764137973378,0.0,damaging,ZFP36L2
RASA2 (5922)_damaging,0,1.724742202740653e-05,590.0,124.54985614871929,0.0,damaging,RASA2
AFDN (4301)_damaging,0,2.0664988605650353e-05,590.2,136.19361218500666,0.0,damaging,AFDN
ASCC3 (10973)_damaging,0,1.7749141141693072e-05,590.25,93.5926457224783,0.0,damaging,ASCC3
AGGF1 (55109)_damaging,0,1.328637531885774e-05,590.5,77.07463914933368,0.0,damaging,AGGF1
HNRNPUL1 (11100)_damaging,0,2.1204542476745056e-05,590.5,112.42997820866105,0.0,damaging,HNRNPUL1
MTIF2 (4528)_damaging,0,1.6643616502634658e-05,590.5,77.07463914933368,0.0,damaging,MTIF2
USP34 (9736)_damaging,0,1.902254378554591e-05,591.2,104.51411387941823,0.0,damaging,USP34
SOX9 (6662)_damaging,0,1.9074035105655054e-05,591.8,117.59761902351595,0.0,damaging,SOX9
CCDC73 (493860)_damaging,0,1.9183836929266378e-05,592.0,117.81128978158249,0.0,damaging,CCDC73
CTNNA3 (29119)_damaging,0,1.631404564283026e-05,592.0,74.95331880577403,0.0,damaging,CTNNA3
EPHA3 (2042)_damaging,0,1.5122071532578475e-05,592.4,79.05883884803774,0.0,damaging,EPHA3
ZNF208 (7757)_damaging,0,1.7699704977199092e-05,593.0,90.19977827023743,0.0,damaging,ZNF208
THSD7A (221981)_damaging,0,1.8905869175439077e-05,593.2,113.29695494584132,0.0,damaging,THSD7A
IQUB (154865)_damaging,0,2.4398596753851774e-05,594.0,148.2329248176666,0.0,damaging,IQUB
MLH1 (4292)_damaging,0,3.2828085229861334e-05,594.0,158.052206564793,0.0,damaging,MLH1
VWDE (221806)_damaging,0,3.4002527231934107e-05,594.0,169.77779595695074,0.0,damaging,VWDE
