ModelID,U_bin_1,V_bin_1,U_bin_2,V_bin_2,U_bin_3,V_bin_3,U_cont_1,V_cont_1,lineage
ACH-002242,0.8702454951437488,1.8562201371561868,-0.12751773507053016,-0.18554407943247947,0.04927818278649831,0.012254923942444096,0.8630262012921316,1.8363391785006047,Lymphoid
ACH-002243,-0.6639857517928262,-1.3429165982502402,-0.09223655019908557,-0.3327075136823358,0.02507066131229612,-0.031296971208432,-0.6824390951470676,-0.9816798458661206,Esophagus/Stomach
ACH-002244,-0.8653835580061258,-1.3429165982502402,-0.11469099876260769,-0.3327075136823358,0.04698652806269876,-0.031296971208432,-0.8828699273652078,-0.7286891560306201,Head and Neck
ACH-002245,0.8579244646781357,1.8562201371561868,-0.08403517879578999,-0.18554407943247947,0.12803872793840024,0.012254923942444096,0.8551581419833076,1.5751631203152285,Lymphoid
ACH-002246,-0.09430542764547059,1.8562201371561868,-0.12821264591957685,-0.18554407943247947,0.04454881685074041,0.012254923942444096,-0.10844942548713404,1.8045643426456914,Soft Tissue
ACH-002247,0.8640828191729283,1.8562201371561868,-0.10789565827816755,-0.18554407943247947,0.10207623288059832,0.012254923942444096,0.8567332815250158,1.8413874652116047,Myeloid
ACH-002248,0.8300071054138344,1.8562201371561868,-0.08610065612139922,-0.18554407943247947,-0.10441434886227532,0.012254923942444096,0.8328804974303069,0.9810681095402244,Peripheral Nervous System
ACH-002250,0.08012759429204401,-1.3429165982502402,-0.008512816293954926,-0.3327075136823358,0.12748743268159407,-0.031296971208432,0.07726179123182464,-0.8321268365496617,Head and Neck
ACH-002251,0.058739898606343405,0.7224668271854708,0.0009900404052780028,-0.859795074410028,-0.008110373259782897,1.4391022762642052,0.06468345381306218,-0.057313495683216496,Head and Neck
ACH-002252,-0.6775560272344134,1.8562201371561868,-0.20562161406385707,-0.18554407943247947,0.015470113750088553,0.012254923942444096,-0.7023904550248293,1.3811733126460948,Lymphoid
ACH-002253,0.8205034417702006,-0.20916328827952424,0.01562643470145528,0.3415434812952128,0.097865163971634,-1.4581443235301932,0.8360396909607561,0.07301242113326312,Lymphoid
ACH-002254,0.8898167647685886,0.7224668271854708,0.01649010286329518,-0.859795074410028,-0.013085393121965855,1.4391022762642052,0.897294280038841,0.1166432240167804,Lymphoid
ACH-002255,-0.2613667099625123,1.8562201371561868,-0.17029420316614222,-0.18554407943247947,0.06818592466617635,0.012254923942444096,-0.2776855672699007,0.709464859345902,Lymphoid
ACH-002256,-0.7033206632816426,0.1747706709864446,1.9708639740038705,1.5189226782379108,-0.15482071251795937,0.0749588170593335,-0.5800269345950326,0.84818041432413,Lymphoid
ACH-002257,-0.7105450338562505,1.8562201371561868,-0.13780344254144886,-0.18554407943247947,-0.05555124338625342,0.012254923942444096,-0.7262237559478592,1.0257048452815274,CNS/Brain
ACH-002258,-0.7610055848668821,0.1747706709864446,0.2674379525545384,1.5189226782379108,-0.014037063076634097,0.0749588170593335,-0.7349520269034409,0.29617233292680445,Myeloid
ACH-002259,0.8966404172804957,-0.9589826389842715,-0.188037253642214,0.8446716832603622,0.03210159100262595,1.5018061693810947,0.8830875089242595,0.0021108417587769254,CNS/Brain
ACH-002262,-0.6965015025443497,1.8562201371561868,-0.10034015646544384,-0.18554407943247947,0.016307209857354874,0.012254923942444096,-0.713325893674925,1.4656573548184542,Myeloid
ACH-002263,-0.8235075563989439,-1.3429165982502402,-0.06634230469807227,-0.3327075136823358,0.20218311840016312,-0.031296971208432,-0.8308742307327257,-1.7001833606350627,Esophagus/Stomach
ACH-002264,-0.012361700875086985,-1.3429165982502402,0.036630867057691426,-0.3327075136823358,0.11313502556905962,-0.031296971208432,-0.014269978850118284,-1.786808931261063,Esophagus/Stomach
ACH-002265,-0.8803203956261791,-1.3429165982502402,-0.05982943828544828,-0.3327075136823358,0.027425534905759864,-0.031296971208432,-0.8974699075835092,-0.488913126990573,Head and Neck
ACH-002266,-0.7640724103172634,-1.3429165982502402,-0.14506978408468912,-0.3327075136823358,0.009113299745829482,-0.031296971208432,-0.7862176949109633,-1.4617367820119704,Bladder/Urinary Tract
ACH-002268,-0.963388594268135,-0.20916328827952424,-0.2115494052776311,0.3415434812952128,-0.06556721566953025,-1.4581443235301932,-0.9958608432145344,-0.9509894101774158,CNS/Brain
ACH-002269,-0.051374401919200854,0.1747706709864446,0.0032119159608599438,1.5189226782379108,-0.009591683557814763,0.0749588170593335,-0.05767639663348171,0.25832311277910264,CNS/Brain
ACH-002270,0.8281823324465376,1.8562201371561868,-0.04736503669357876,-0.18554407943247947,0.15289085698645075,0.012254923942444096,0.8282876765376694,1.8050308054845416,Lymphoid
ACH-002271,0.8115458037326239,-1.3429165982502402,-0.13621273878220316,-0.3327075136823358,0.08784425056708965,-0.031296971208432,0.8069183533376952,-0.6800194510512702,Soft Tissue
ACH-002272,0.3488044806168932,1.8562201371561868,2.968872355300518,-0.18554407943247947,-1.0565887385864225,0.012254923942444096,0.5753930980155798,1.6200523199375558,Lymphoid
ACH-002273,0.7573062524911192,1.8562201371561868,-0.22521328220808373,-0.18554407943247947,0.14915723685349627,0.012254923942444096,0.7448743408438621,1.1474745069305579,Myeloid
ACH-002274,-0.6410736468722971,0.7224668271854708,-0.12212992345700291,-0.859795074410028,-0.09300832273463627,1.4391022762642052,-0.6598213336952846,0.3390608938331539,Lymphoid
ACH-002275,1.0880130176999785,1.8562201371561868,-0.005282388762269608,-0.18554407943247947,-0.5186358628566143,0.012254923942444096,1.1286480334659363,1.538507939408358,Lymphoid
ACH-002276,0.924607712645603,1.8562201371561868,-0.14406775094668384,-0.18554407943247947,0.14008583923032009,0.012254923942444096,0.9192241278703629,1.743695816649978,Myeloid
ACH-002277,-0.09262857911249475,1.8562201371561868,-0.02053266194095354,-0.18554407943247947,-0.004914741942884037,0.012254923942444096,-0.09884897849120551,1.4237139295317527,Peripheral Nervous System
ACH-002278,0.8399098541170662,-0.20916328827952424,-0.0549603853012225,0.3415434812952128,0.013759944433073108,-1.4581443235301932,0.8386263604203122,-0.206654043102015,Peripheral Nervous System
ACH-002279,0.9572485297285664,-0.20916328827952424,-0.08658937843693124,0.3415434812952128,0.1495174119375954,-1.4581443235301932,0.9525170725437309,-0.24490488786911996,Peripheral Nervous System
ACH-002280,-0.7350873741443233,-0.20916328827952424,0.02851882689964379,0.3415434812952128,-0.22463553119091623,-1.4581443235301932,-0.7427287661948108,-0.25776745131952256,Peripheral Nervous System
ACH-002281,0.06868584501779315,1.8562201371561868,-0.0688055445282776,-0.18554407943247947,0.09935287473068241,0.012254923942444096,0.06122749205944446,0.5681482768577617,Peripheral Nervous System
ACH-002282,0.8869518287849186,-0.20916328827952424,-0.15275541696036835,0.3415434812952128,-0.02615036611101932,-1.4581443235301932,0.8831149505421624,-0.20755052646078676,Peripheral Nervous System
ACH-002283,0.7199037076838557,1.8562201371561868,-0.08014296524643062,-0.18554407943247947,0.02000756590952755,0.012254923942444096,0.7119311728886882,0.7724284187113182,Peripheral Nervous System
ACH-002284,-0.6405340479520872,1.8562201371561868,-0.14527259256739655,-0.18554407943247947,0.06830404287476467,0.012254923942444096,-0.6573707203525687,1.1009118068483126,Peripheral Nervous System
ACH-002285,-0.6481368432549562,-0.9589826389842715,-0.20176477804114826,0.8446716832603622,-0.0010399662704133218,1.5018061693810947,-0.668136415042572,-0.22438049241019156,Peripheral Nervous System
ACH-002286,-0.8188364051083384,-1.3429165982502402,0.027635866152005212,-0.3327075136823358,-0.12088713475301745,-0.031296971208432,-0.8248379167556459,-1.0990221798807132,Lung
ACH-002287,0.32314047355535275,-1.3429165982502402,2.5797903871622783,-0.3327075136823358,0.16133563269960283,-0.031296971208432,0.5368220601073792,-1.40719492511104,Bowel
ACH-002288,0.8850067019232563,-1.3429165982502402,-0.1427275679640541,-0.3327075136823358,0.1285832955841207,-0.031296971208432,0.882023583237794,-0.5694292383148857,Testis
ACH-002289,-0.6520504376589435,0.1747706709864446,0.010055168466951418,1.5189226782379108,-0.011217372738886063,0.0749588170593335,-0.6587373461447023,0.3208472183231422,Lymphoid
ACH-002290,0.9215592025119669,1.8562201371561868,-0.18843107973145817,-0.18554407943247947,-0.022790445054966413,0.012254923942444096,0.9115122613316672,1.1687254309429678,Myeloid
ACH-002291,0.8672557899198571,-1.3429165982502402,-0.024644444530936813,-0.3327075136823358,0.1024862500047985,-0.031296971208432,0.8712644292738916,-0.816186962440054,Testis
