feature,mutated_and_positive,mutated_and_negative,unmutated_and_positive,unmutated_and_negative,test,odds_ratio,odds_ratio_ci_low,odds_ratio_ci_high,p_value,fdr_q_value
TP53 (7157)_damaging,742,201,322,366,Chi-square,4.195976638546399,3.374283034801839,5.196965414658552,1.1418480093783782e-40,7.045202217864594e-38
TP53 (7157)_hotspot,592,170,472,397,Chi-square,2.92901296111665,2.354708379237275,3.629622460748347,4.592920546416448e-23,1.4169159885694744e-20
TERT (7015)_hotspot,198,44,866,523,Chi-square,2.717667436489607,1.9129769785701163,3.796535756994408,4.36599456370882e-09,8.979395486027807e-07
ID3 (3399)_damaging,1,17,1063,550,Chi-square,0.030435504399313817,0.008346515516254097,0.23585271165649438,8.96681153110629e-08,1.3831306786731453e-05
BRAF (673)_hotspot,115,21,949,546,Chi-square,3.1506849315068495,1.9281705928429,4.958290729445376,7.717121643349882e-07,9.522928107893756e-05
PDS5B (23047)_damaging,13,30,1051,537,Chi-square,0.2214081826831589,0.11822435895251161,0.43301134349005643,1.035801234470394e-06,0.00010651489361137217
RPL22 (6146)_damaging,8,23,1056,544,Chi-square,0.17918313570487485,0.08449537100225972,0.411268999936616,3.2495725619737043e-06,0.0002864266101053965
CREBBP (1387)_damaging,33,45,1031,522,Chi-square,0.371290009699321,0.23580092489772367,0.5898688215892866,1.314615577739988e-05,0.0010138972643319658
GNA13 (10672)_damaging,4,16,1060,551,Chi-square,0.12995283018867926,0.049759048295312254,0.4042544056513605,1.9169202746400105e-05,0.0013141553438365406
RAD50 (10111)_damaging,10,22,1054,545,Chi-square,0.2350353631188546,0.11520413324740449,0.505873398848043,4.556647387531181e-05,0.002811451438106739
MSH3 (4437)_damaging,16,27,1048,540,Chi-square,0.3053435114503817,0.16653476786265609,0.5744498385761796,9.187197925045626e-05,0.005153182836139228
CTCF (10664)_damaging,8,18,1056,549,Chi-square,0.23106060606060605,0.10538963594751205,0.5418672221039184,0.0001990469091455212,0.010234328578565549
SIN3A (25942)_damaging,6,15,1058,552,Chi-square,0.20869565217391303,0.08708724904682252,0.5501632601524442,0.00038362906107154314,0.018207625437010933
TGFBR2 (7048)_damaging,13,22,1051,545,Chi-square,0.30641812991955714,0.15727880789987225,0.616031965233369,0.00041860006506310273,0.018448302867423886
KMT2D (8085)_damaging,68,64,996,503,Chi-square,0.5365838353413654,0.37566980661997174,0.766478127399544,0.0005545398791285784,0.02281007369482219
BCOR (54880)_damaging,14,22,1050,545,Chi-square,0.3303030303030303,0.17156409084486737,0.6527426216484709,0.0007885477767578346,0.02988433157052475
PPRC1 (23082)_damaging,6,14,1058,553,Chi-square,0.22400756143667297,0.09240584267844512,0.5946272430547453,0.0008701633403914786,0.02988433157052475
ATR (545)_damaging,11,19,1053,548,Chi-square,0.301294546908582,0.14708254886607053,0.6409874028764051,0.0009114150988779585,0.02988433157052475
PMS2 (5395)_damaging,7,15,1057,552,Chi-square,0.24370860927152319,0.10508245123810965,0.60818085963971,0.0009202630467422531,0.02988433157052475
CDKN2A (1029)_damaging,138,43,926,524,Chi-square,1.8160630870460597,1.261170997092147,2.576007931260011,0.0009739227019194287,0.030045515354214375
RB1 (5925)_damaging,97,27,967,540,Chi-square,2.0062047569803516,1.2806355491331443,3.063428438592395,0.0015782158698289114,0.04440674394241048
ASXL1 (171023)_damaging,13,20,1051,547,Chi-square,0.3382968601332065,0.17117648574677205,0.6868555341269849,0.0016365740501794825,0.04440674394241048
MBD6 (114785)_damaging,12,19,1052,548,Chi-square,0.32899739843906345,0.16299300265272113,0.6846851327619009,0.0017406562309563083,0.04440674394241048
BLM (641)_damaging,5,12,1059,555,Chi-square,0.21836638338054767,0.08417963197850191,0.632214619979262,0.0018211502616550955,0.04440674394241048
NUP214 (8021)_damaging,11,18,1053,549,Chi-square,0.31861348528015193,0.15420282006943095,0.6817516870996909,0.0018362871600490717,0.04440674394241048
PITX1 (5307)_damaging,10,17,1054,550,Chi-square,0.30695390110503407,0.14473710104350468,0.6778664027275343,0.0019179890816682687,0.04440674394241048
GOLGA4 (2803)_damaging,6,13,1058,554,Chi-square,0.2416751490475498,0.09839388799297126,0.6465653559590822,0.0019432448726824686,0.04440674394241048
KRAS (3845)_hotspot,136,44,928,523,Chi-square,1.7419670846394983,1.2127753124123355,2.466235182193928,0.0020538290710240036,0.045257590600778934
LRP1B (53353)_damaging,54,12,1010,555,Chi-square,2.472772277227723,1.2850732412868202,4.470340344162307,0.0038789228231836488,0.06831201543354157
ZNF518A (9849)_damaging,9,15,1055,552,Chi-square,0.3139336492890995,0.14213182674647656,0.7241700606619222,0.004046796217224416,0.06831201543354157
CELSR3 (1951)_damaging,9,15,1055,552,Chi-square,0.3139336492890995,0.14213182674647656,0.7241700606619222,0.004046796217224416,0.06831201543354157
DDX27 (55661)_damaging,8,14,1056,553,Chi-square,0.29924242424242425,0.1308825822180927,0.7206364745631041,0.004195311171208016,0.06831201543354157
ITGB4 (3691)_damaging,6,12,1058,555,Chi-square,0.2622873345935728,0.10518629601553238,0.7080010907885097,0.004262927199096217,0.06831201543354157
ESRP1 (54845)_damaging,6,12,1058,555,Chi-square,0.2622873345935728,0.10518629601553238,0.7080010907885097,0.004262927199096217,0.06831201543354157
KCNB2 (9312)_damaging,6,12,1058,555,Chi-square,0.2622873345935728,0.10518629601553238,0.7080010907885097,0.004262927199096217,0.06831201543354157
RERE (473)_damaging,6,12,1058,555,Chi-square,0.2622873345935728,0.10518629601553238,0.7080010907885097,0.004262927199096217,0.06831201543354157
SLC4A3 (6508)_damaging,6,12,1058,555,Chi-square,0.2622873345935728,0.10518629601553238,0.7080010907885097,0.004262927199096217,0.06831201543354157
WDTC1 (23038)_damaging,7,13,1057,554,Chi-square,0.28222109016811003,0.11861146364631184,0.7154358088976585,0.004276599722550484,0.06831201543354157
SMAD4 (4089)_damaging,48,10,1016,557,Chi-square,2.631496062992126,1.2897412128570425,4.9759645640122105,0.004325113363740609,0.06831201543354157
CSMD1 (64478)_damaging,30,4,1034,563,Chi-square,4.083655705996131,1.3648824671123176,9.986337671655404,0.004428655781753101,0.06831201543354157
ACVR2A (92)_damaging,15,20,1049,547,Chi-square,0.39108674928503334,0.20228818398005788,0.7691101093153381,0.004947305422489687,0.07445091330917407
TTN (7273)_damaging,154,55,910,512,Chi-square,1.5753846153846154,1.1318485703657324,2.1692545339501095,0.006020653294918653,0.08844626388011449
DGKH (160851)_damaging,12,17,1052,550,Chi-square,0.3690449563855961,0.1794790774337486,0.7776792974009976,0.006487665025717881,0.09101016382504791
HLA-A (3105)_damaging,27,29,1037,538,Chi-square,0.48302464004256307,0.28483388715065955,0.8219112093172241,0.006490189964833238,0.09101016382504791
RB1 (5925)_hotspot,25,3,1039,564,Chi-square,4.523580365736285,1.2884238140051614,12.149668655020635,0.007028241304734072,0.0943730524522787
CPLANE1 (65250)_damaging,11,16,1053,551,Chi-square,0.3597459639126306,0.1706447301574701,0.7801118321140192,0.007035916390283339,0.0943730524522787
KIF7 (374654)_damaging,8,13,1056,554,Chi-square,0.32284382284382285,0.13923230114016558,0.7843220265246674,0.008571629816124816,0.09745590676399567
ZNF609 (23060)_damaging,8,13,1056,554,Chi-square,0.32284382284382285,0.13923230114016558,0.7843220265246674,0.008571629816124816,0.09745590676399567
TOP2A (7153)_damaging,7,12,1057,555,Chi-square,0.30629139072847683,0.1267279685815762,0.7838580123752701,0.008943694094213814,0.09745590676399567
DNAH1 (25981)_damaging,7,12,1057,555,Chi-square,0.30629139072847683,0.1267279685815762,0.7838580123752701,0.008943694094213814,0.09745590676399567
CEP350 (9857)_damaging,7,12,1057,555,Chi-square,0.30629139072847683,0.1267279685815762,0.7838580123752701,0.008943694094213814,0.09745590676399567
NLRC5 (84166)_damaging,7,12,1057,555,Chi-square,0.30629139072847683,0.1267279685815762,0.7838580123752701,0.008943694094213814,0.09745590676399567
CMYA5 (202333)_damaging,7,12,1057,555,Chi-square,0.30629139072847683,0.1267279685815762,0.7838580123752701,0.008943694094213814,0.09745590676399567
FREM2 (341640)_damaging,6,11,1058,556,Chi-square,0.28664719023887264,0.11295678621838824,0.7817489698484457,0.009161171138268637,0.09745590676399567
CUX2 (23316)_damaging,6,11,1058,556,Chi-square,0.28664719023887264,0.11295678621838824,0.7817489698484457,0.009161171138268637,0.09745590676399567
TRIO (7204)_damaging,6,11,1058,556,Chi-square,0.28664719023887264,0.11295678621838824,0.7817489698484457,0.009161171138268637,0.09745590676399567
MAST2 (23139)_damaging,6,11,1058,556,Chi-square,0.28664719023887264,0.11295678621838824,0.7817489698484457,0.009161171138268637,0.09745590676399567
ARHGEF28 (64283)_damaging,6,11,1058,556,Chi-square,0.28664719023887264,0.11295678621838824,0.7817489698484457,0.009161171138268637,0.09745590676399567
SMAD4 (4089)_hotspot,23,3,1041,564,Chi-square,4.153698366954851,1.178359411955318,11.239091444568333,0.01218039711495751,0.12737805118523363
TET2 (54790)_damaging,10,14,1054,553,Chi-square,0.3747628083491461,0.17063972743205957,0.8466511979700311,0.014579122899892534,0.1474642431021917
MSH2 (4436)_damaging,10,14,1054,553,Chi-square,0.3747628083491461,0.17063972743205957,0.8466511979700311,0.014579122899892534,0.1474642431021917
UTP20 (27340)_damaging,9,13,1055,554,Chi-square,0.36354356543930005,0.1601782812944203,0.8532232275737904,0.01585019081016241,0.15290709133244876
ARHGAP35 (2909)_damaging,9,13,1055,554,Chi-square,0.36354356543930005,0.1601782812944203,0.8532232275737904,0.01585019081016241,0.15290709133244876
ELOA (6924)_damaging,8,12,1056,555,Chi-square,0.3503787878787879,0.14868700840574592,0.8597534469525958,0.017099820586610963,0.15290709133244876
SCAF4 (57466)_damaging,8,12,1056,555,Chi-square,0.3503787878787879,0.14868700840574592,0.8597534469525958,0.017099820586610963,0.15290709133244876
WRN (7486)_damaging,8,12,1056,555,Chi-square,0.3503787878787879,0.14868700840574592,0.8597534469525958,0.017099820586610963,0.15290709133244876
SETD1B (23067)_damaging,8,12,1056,555,Chi-square,0.3503787878787879,0.14868700840574592,0.8597534469525958,0.017099820586610963,0.15290709133244876
KDM6B (23135)_damaging,8,12,1056,555,Chi-square,0.3503787878787879,0.14868700840574592,0.8597534469525958,0.017099820586610963,0.15290709133244876
KNOP1 (400506)_damaging,8,12,1056,555,Chi-square,0.3503787878787879,0.14868700840574592,0.8597534469525958,0.017099820586610963,0.15290709133244876
ARID1A (8289)_damaging,67,54,997,513,Chi-square,0.6384152457372116,0.43931255448578266,0.9253286601084941,0.01788432264034893,0.1564695527982684
ATXN2L (11273)_damaging,7,11,1057,556,Chi-square,0.3347381095725467,0.1360033974092131,0.866057394288789,0.018259007781969733,0.1564695527982684
MAP9 (79884)_damaging,7,11,1057,556,Chi-square,0.3347381095725467,0.1360033974092131,0.866057394288789,0.018259007781969733,0.1564695527982684
KMT2B (9757)_damaging,49,42,1015,525,Chi-square,0.603448275862069,0.39474699845821093,0.9202361431016604,0.01887433965393205,0.15859614539018385
FAT3 (120114)_damaging,18,20,1046,547,Chi-square,0.4706500956022945,0.24970554368821843,0.8926831395862838,0.019268828866473926,0.15859614539018385
ZFHX3 (463)_damaging,22,23,1042,544,Chi-square,0.49937411332721354,0.27794865017681886,0.8997220897295659,0.01953534367853156,0.15859614539018385
DNAH5 (1767)_damaging,22,23,1042,544,Chi-square,0.49937411332721354,0.27794865017681886,0.8997220897295659,0.01953534367853156,0.15859614539018385
QKI (9444)_damaging,12,15,1052,552,Chi-square,0.41977186311787074,0.19953561969718508,0.8981658766889727,0.022158901147589467,0.1775589871176974
NRAS (4893)_hotspot,47,40,1017,527,Chi-square,0.6088741396263521,0.3946652164110441,0.9367515344714918,0.023992724915123335,0.18978860605937303
TP53BP1 (7158)_damaging,11,14,1053,553,Chi-square,0.41263057929724595,0.19086911818903704,0.9096832114186997,0.02464448152965824,0.19247652030125487
NF2 (4771)_damaging,29,6,1035,561,Chi-square,2.619806763285024,1.0461455732405156,5.789279425331991,0.026902014174611674,0.20100608855348526
STK11 (6794)_damaging,45,12,1019,555,Chi-square,2.042443572129539,1.0516929207542542,3.7403090067798272,0.026914716880042586,0.20100608855348526
THSD7B (80731)_damaging,26,5,1038,562,Chi-square,2.8154142581888246,1.035776653022029,6.575553311234881,0.027826948403727677,0.20100608855348526
BCORL1 (63035)_damaging,19,20,1045,547,Chi-square,0.49727272727272726,0.26568035897609127,0.9339469839313621,0.028343447819256063,0.20100608855348526
DOCK3 (1795)_damaging,19,20,1045,547,Chi-square,0.49727272727272726,0.26568035897609127,0.9339469839313621,0.028343447819256063,0.20100608855348526
DDX3X (1654)_damaging,9,12,1055,555,Chi-square,0.39454976303317535,0.17098179954163645,0.9356834592650272,0.03019861061653928,0.20100608855348526
PHF20L1 (51105)_damaging,9,12,1055,555,Chi-square,0.39454976303317535,0.17098179954163645,0.9356834592650272,0.03019861061653928,0.20100608855348526
FASN (2194)_damaging,9,12,1055,555,Chi-square,0.39454976303317535,0.17098179954163645,0.9356834592650272,0.03019861061653928,0.20100608855348526
ARID4B (51742)_damaging,9,12,1055,555,Chi-square,0.39454976303317535,0.17098179954163645,0.9356834592650272,0.03019861061653928,0.20100608855348526
PRRC2A (7916)_damaging,9,12,1055,555,Chi-square,0.39454976303317535,0.17098179954163645,0.9356834592650272,0.03019861061653928,0.20100608855348526
CCDC73 (493860)_damaging,9,12,1055,555,Chi-square,0.39454976303317535,0.17098179954163645,0.9356834592650272,0.03019861061653928,0.20100608855348526
SYNE2 (23224)_damaging,18,19,1046,548,Chi-square,0.49632685921304215,0.26102814366867877,0.9472436393281112,0.032100609855283985,0.20100608855348526
HDAC4 (9759)_damaging,8,11,1056,556,Chi-square,0.38292011019283745,0.15948204893035361,0.9504334194353448,0.03320251321194039,0.20100608855348526
C2orf81 (388963)_hotspot,8,11,1056,556,Chi-square,0.38292011019283745,0.15948204893035361,0.9504334194353448,0.03320251321194039,0.20100608855348526
COL5A3 (50509)_damaging,8,11,1056,556,Chi-square,0.38292011019283745,0.15948204893035361,0.9504334194353448,0.03320251321194039,0.20100608855348526
DNAH12 (201625)_damaging,8,11,1056,556,Chi-square,0.38292011019283745,0.15948204893035361,0.9504334194353448,0.03320251321194039,0.20100608855348526
ZC3H13 (23091)_damaging,8,11,1056,556,Chi-square,0.38292011019283745,0.15948204893035361,0.9504334194353448,0.03320251321194039,0.20100608855348526
ARID4A (5926)_damaging,8,11,1056,556,Chi-square,0.38292011019283745,0.15948204893035361,0.9504334194353448,0.03320251321194039,0.20100608855348526
CDC42BPA (8476)_damaging,8,11,1056,556,Chi-square,0.38292011019283745,0.15948204893035361,0.9504334194353448,0.03320251321194039,0.20100608855348526
CNTNAP2 (26047)_damaging,16,2,1048,565,Chi-square,4.312977099236641,0.9375615555315671,13.515011796223162,0.03409460858379931,0.20100608855348526
CRYBG3 (131544)_damaging,16,2,1048,565,Chi-square,4.312977099236641,0.9375615555315671,13.515011796223162,0.03409460858379931,0.20100608855348526
SPAG8 (26206)_damaging,36,9,1028,558,Chi-square,2.1712062256809337,1.0142409024687156,4.291757357251064,0.034944914730444476,0.20100608855348526
GTF3C1 (2975)_damaging,7,10,1057,557,Chi-square,0.36887417218543045,0.14670517575261713,0.9665570301799461,0.03625883151741091,0.20100608855348526
FAM193A (8603)_damaging,7,10,1057,557,Chi-square,0.36887417218543045,0.14670517575261713,0.9665570301799461,0.03625883151741091,0.20100608855348526
ANKRD31 (256006)_damaging,7,10,1057,557,Chi-square,0.36887417218543045,0.14670517575261713,0.9665570301799461,0.03625883151741091,0.20100608855348526
TPR (7175)_damaging,7,10,1057,557,Chi-square,0.36887417218543045,0.14670517575261713,0.9665570301799461,0.03625883151741091,0.20100608855348526
ASCC3 (10973)_damaging,7,10,1057,557,Chi-square,0.36887417218543045,0.14670517575261713,0.9665570301799461,0.03625883151741091,0.20100608855348526
NRIP1 (8204)_damaging,7,10,1057,557,Chi-square,0.36887417218543045,0.14670517575261713,0.9665570301799461,0.03625883151741091,0.20100608855348526
COL1A2 (1278)_damaging,7,10,1057,557,Chi-square,0.36887417218543045,0.14670517575261713,0.9665570301799461,0.03625883151741091,0.20100608855348526
HIVEP2 (3097)_damaging,7,10,1057,557,Chi-square,0.36887417218543045,0.14670517575261713,0.9665570301799461,0.03625883151741091,0.20100608855348526
PLXNA3 (55558)_damaging,7,10,1057,557,Chi-square,0.36887417218543045,0.14670517575261713,0.9665570301799461,0.03625883151741091,0.20100608855348526
STAB2 (55576)_damaging,22,4,1042,563,Chi-square,2.9716890595009597,0.9771781177726404,7.4748415155137895,0.03646226295133174,0.20100608855348526
FAT1 (2195)_damaging,46,13,1018,554,Chi-square,1.9256460631706211,1.0141242917684947,3.4675937970477166,0.03648732887842844,0.20100608855348526
ITPR2 (3709)_damaging,12,14,1052,553,Chi-square,0.4505703422053232,0.21128820258382733,0.9727468079516816,0.03943070018897638,0.2134100176894599
ZNF106 (64397)_damaging,12,14,1052,553,Chi-square,0.4505703422053232,0.21128820258382733,0.9727468079516816,0.03943070018897638,0.2134100176894599
MSH6 (2956)_damaging,20,20,1044,547,Chi-square,0.5239463601532567,0.2817302181422693,0.9752544190489182,0.04048796595037575,0.21613463197431387
DNAH9 (1770)_damaging,30,7,1034,560,Chi-square,2.3210831721470018,0.984657574250775,4.9304001712576815,0.04063471200813681,0.21613463197431387
APC (324)_damaging,62,20,1002,547,Chi-square,1.692315369261477,1.0002351221920047,2.7717221772865672,0.042959035481606726,0.22654465719787478
ATF7IP (55729)_damaging,11,13,1053,554,Chi-square,0.4451749579954708,0.20283471175468776,0.9911054985634717,0.04434170385712778,0.2318545023715919
NFE2L2 (4780)_hotspot,24,5,1040,562,Chi-square,2.5938461538461537,0.9496885656384125,6.1064170942193945,0.04557283846758557,0.23628942297899408
CTNNB1 (1499)_hotspot,19,19,1045,548,Chi-square,0.5244019138755981,0.27769981329565785,0.9911276721521847,0.04597675607366457,0.23639715414542534
SVIL (6840)_damaging,15,16,1049,551,Chi-square,0.4924332697807436,0.2449080525173951,0.9949897131984166,0.04671251008009771,0.237389692748572
IGFN1 (91156)_damaging,21,4,1043,563,Chi-square,2.8338926174496644,0.9292278024581377,7.163621493756756,0.047104028094687854,0.237389692748572
FLT4 (2324)_damaging,18,3,1046,564,Chi-square,3.2351816443594648,0.9054608321061444,8.978155575384282,0.047324039235128616,0.237389692748572
AFDN (4301)_damaging,10,12,1054,555,Chi-square,0.4388045540796964,0.19355365098387584,1.0116543720228357,0.04980864241918559,0.24390422517966276
UTRN (7402)_damaging,10,12,1054,555,Chi-square,0.4388045540796964,0.19355365098387584,1.0116543720228357,0.04980864241918559,0.24390422517966276
GRM8 (2918)_damaging,10,12,1054,555,Chi-square,0.4388045540796964,0.19355365098387584,1.0116543720228357,0.04980864241918559,0.24390422517966276
DNAH3 (55567)_damaging,18,18,1046,549,Chi-square,0.5248565965583174,0.2733884469472268,1.0085020150333404,0.05223854625603153,0.2537888428344209
BRSK1 (84446)_damaging,9,11,1055,556,Chi-square,0.43119345109866436,0.18330741048670604,1.0348689807899218,0.05586280407854724,0.2631095428737683
ARFGEF1 (10565)_damaging,9,11,1055,556,Chi-square,0.43119345109866436,0.18330741048670604,1.0348689807899218,0.05586280407854724,0.2631095428737683
MLH1 (4292)_damaging,9,11,1055,556,Chi-square,0.43119345109866436,0.18330741048670604,1.0348689807899218,0.05586280407854724,0.2631095428737683
TMEM94 (9772)_damaging,9,11,1055,556,Chi-square,0.43119345109866436,0.18330741048670604,1.0348689807899218,0.05586280407854724,0.2631095428737683
DNAH7 (56171)_damaging,21,20,1043,547,Chi-square,0.5506711409395973,0.2978506782600312,1.016608986802092,0.05629224327792991,0.2631235916854754
KALRN (8997)_damaging,23,5,1041,562,Chi-square,2.483381364073007,0.9068020200698932,5.8725182029467184,0.05810211473561875,0.26954138941260725
NF1 (4763)_damaging,69,24,995,543,Chi-square,1.5689698492462312,0.9658056000868647,2.4835007146434402,0.06176704802293315,0.269731967852087
BPTF (2186)_damaging,8,10,1056,557,Chi-square,0.421969696969697,0.17192466851308238,1.0613821958846004,0.0625148645102892,0.269731967852087
ROBO2 (6092)_damaging,8,10,1056,557,Chi-square,0.421969696969697,0.17192466851308238,1.0613821958846004,0.0625148645102892,0.269731967852087
UCK1 (83549)_damaging,8,10,1056,557,Chi-square,0.421969696969697,0.17192466851308238,1.0613821958846004,0.0625148645102892,0.269731967852087
CHD8 (57680)_damaging,8,10,1056,557,Chi-square,0.421969696969697,0.17192466851308238,1.0613821958846004,0.0625148645102892,0.269731967852087
BSN (8927)_damaging,8,10,1056,557,Chi-square,0.421969696969697,0.17192466851308238,1.0613821958846004,0.0625148645102892,0.269731967852087
AXDND1 (126859)_damaging,8,10,1056,557,Chi-square,0.421969696969697,0.17192466851308238,1.0613821958846004,0.0625148645102892,0.269731967852087
SAMD9L (219285)_damaging,8,10,1056,557,Chi-square,0.421969696969697,0.17192466851308238,1.0613821958846004,0.0625148645102892,0.269731967852087
PTPRS (5802)_damaging,8,10,1056,557,Chi-square,0.421969696969697,0.17192466851308238,1.0613821958846004,0.0625148645102892,0.269731967852087
JMJD1C (221037)_damaging,8,10,1056,557,Chi-square,0.421969696969697,0.17192466851308238,1.0613821958846004,0.0625148645102892,0.269731967852087
ZBTB20 (26137)_damaging,12,13,1052,554,Chi-square,0.4861070488446914,0.22447149423302182,1.0601081746995733,0.06819730102502695,0.29019127401683886
SPAG17 (200162)_damaging,12,13,1052,554,Chi-square,0.4861070488446914,0.22447149423302182,1.0601081746995733,0.06819730102502695,0.29019127401683886
HLA-B (3106)_damaging,19,18,1045,549,Chi-square,0.5545454545454546,0.29081879639880487,1.0553356578996724,0.07282017887275904,0.3077400709896735
PKHD1 (5314)_damaging,15,15,1049,552,Chi-square,0.5262154432793136,0.258420797801375,1.0724380540898781,0.07694271759541574,0.3228086802716968
KDM5A (5927)_damaging,11,12,1053,555,Chi-square,0.4831433998100665,0.21635912283520253,1.0876758586069468,0.07743222800682517,0.3228086802716968
MYH7B (57644)_damaging,16,3,1048,564,Chi-square,2.8702290076335877,0.7972813946027392,8.079996881400815,0.0806444981348789,0.3317177023281352
HUWE1 (10075)_damaging,16,3,1048,564,Chi-square,2.8702290076335877,0.7972813946027392,8.079996881400815,0.0806444981348789,0.3317177023281352
PIK3R1 (5295)_damaging,18,17,1046,550,Chi-square,0.5567427735912721,0.2869371893762003,1.0777466974986236,0.08291701429422435,0.33230988096129954
LAMA5 (3911)_damaging,18,17,1046,550,Chi-square,0.5567427735912721,0.2869371893762003,1.0777466974986236,0.08291701429422435,0.33230988096129954
ANK3 (288)_damaging,18,17,1046,550,Chi-square,0.5567427735912721,0.2869371893762003,1.0777466974986236,0.08291701429422435,0.33230988096129954
MUC19 (283463)_damaging,58,20,1006,547,Chi-square,1.5768389662027833,0.9286912990381387,2.594617374711926,0.08294282280071334,0.33230988096129954
PRRC2B (84726)_damaging,10,11,1054,556,Chi-square,0.47955839227186475,0.2074183544394664,1.1193680382615532,0.08795811154925044,0.34788560785825334
GPR179 (440435)_damaging,10,11,1054,556,Chi-square,0.47955839227186475,0.2074183544394664,1.1193680382615532,0.08795811154925044,0.34788560785825334
SLK (9748)_damaging,44,34,1020,533,Chi-square,0.676239907727797,0.4270583195472707,1.0647250561555048,0.09346627203438511,0.3632994927572223
UNC80 (285175)_damaging,21,5,1043,562,Chi-square,2.263087248322148,0.8213562708351398,5.406050650631918,0.0936217493491059,0.3632994927572223
MYH1 (4619)_damaging,21,5,1043,562,Chi-square,2.263087248322148,0.8213562708351398,5.406050650631918,0.0936217493491059,0.3632994927572223
SPATA22 (84690)_damaging,48,16,1016,551,Chi-square,1.6269685039370079,0.903562088603414,2.8147112941931933,0.0942487277927398,0.36344665655075287
BLTP1 (84162)_damaging,20,18,1044,549,Chi-square,0.5842911877394636,0.30832811018022105,1.102223456812171,0.09875401341876996,0.3654739535125764
ADAMTS16 (170690)_damaging,9,10,1055,557,Chi-square,0.4751658767772512,0.1975020902354595,1.156299091207918,0.0999589233087356,0.3654739535125764
COL1A1 (1277)_damaging,9,10,1055,557,Chi-square,0.4751658767772512,0.1975020902354595,1.156299091207918,0.0999589233087356,0.3654739535125764
NF1 (4763)_hotspot,9,10,1055,557,Chi-square,0.4751658767772512,0.1975020902354595,1.156299091207918,0.0999589233087356,0.3654739535125764
SBF1 (6305)_damaging,9,10,1055,557,Chi-square,0.4751658767772512,0.1975020902354595,1.156299091207918,0.0999589233087356,0.3654739535125764
TSC2 (7249)_damaging,9,10,1055,557,Chi-square,0.4751658767772512,0.1975020902354595,1.156299091207918,0.0999589233087356,0.3654739535125764
ZAN (7455)_damaging,9,10,1055,557,Chi-square,0.4751658767772512,0.1975020902354595,1.156299091207918,0.0999589233087356,0.3654739535125764
SETBP1 (26040)_damaging,13,13,1051,554,Chi-square,0.527117031398668,0.2462787180180186,1.1291656618153068,0.1000680345559277,0.3654739535125764
SLC45A1 (50651)_damaging,18,4,1046,563,Chi-square,2.4220841300191203,0.7861256023322973,6.233555982786336,0.10010550752613519,0.3654739535125764
SPEN (23013)_damaging,23,20,1041,547,Chi-square,0.6042747358309318,0.33028863876763687,1.0994717265694947,0.10113412020927008,0.36705736570070374
SYNE1 (23345)_damaging,29,24,1035,543,Chi-square,0.6339371980676328,0.3661892125657161,1.0906997339036053,0.1020785368688312,0.3683184634389991
PTPRB (5787)_damaging,15,3,1049,564,Chi-square,2.688274547187798,0.7434248709574827,7.6322612582390885,0.10496321105482849,0.37434856197011085
ADAMTS12 (81792)_damaging,15,3,1049,564,Chi-square,2.688274547187798,0.7434248709574827,7.6322612582390885,0.10496321105482849,0.37434856197011085
CDKN2A (1029)_hotspot,76,29,988,538,Chi-square,1.427055702917772,0.9120475728884752,2.188161710987709,0.11197095653286304,0.37504051912016767
CIC (23152)_damaging,19,17,1045,550,Chi-square,0.5882352941176471,0.3051967962694974,1.1279237131994853,0.11245434850515648,0.37504051912016767
RP1 (6101)_damaging,19,17,1045,550,Chi-square,0.5882352941176471,0.3051967962694974,1.1279237131994853,0.11245434850515648,0.37504051912016767
ZC3H18 (124245)_damaging,8,9,1056,558,Chi-square,0.4696969696969697,0.18642360382388612,1.2000437896184994,0.11363920219348694,0.37504051912016767
INF2 (64423)_damaging,8,9,1056,558,Chi-square,0.4696969696969697,0.18642360382388612,1.2000437896184994,0.11363920219348694,0.37504051912016767
BDP1 (55814)_damaging,8,9,1056,558,Chi-square,0.4696969696969697,0.18642360382388612,1.2000437896184994,0.11363920219348694,0.37504051912016767
USP28 (57646)_damaging,8,9,1056,558,Chi-square,0.4696969696969697,0.18642360382388612,1.2000437896184994,0.11363920219348694,0.37504051912016767
PLXNB1 (5364)_damaging,8,9,1056,558,Chi-square,0.4696969696969697,0.18642360382388612,1.2000437896184994,0.11363920219348694,0.37504051912016767
RGS22 (26166)_damaging,8,9,1056,558,Chi-square,0.4696969696969697,0.18642360382388612,1.2000437896184994,0.11363920219348694,0.37504051912016767
EML6 (400954)_damaging,8,9,1056,558,Chi-square,0.4696969696969697,0.18642360382388612,1.2000437896184994,0.11363920219348694,0.37504051912016767
PLEKHA6 (22874)_damaging,12,12,1052,555,Chi-square,0.5275665399239544,0.23936529134053058,1.1637581645209294,0.11433056756115781,0.37504051912016767
BCL9L (283149)_damaging,12,12,1052,555,Chi-square,0.5275665399239544,0.23936529134053058,1.1637581645209294,0.11433056756115781,0.37504051912016767
KIF26A (26153)_damaging,12,12,1052,555,Chi-square,0.5275665399239544,0.23936529134053058,1.1637581645209294,0.11433056756115781,0.37504051912016767
SPATA31H1 (84226)_damaging,12,12,1052,555,Chi-square,0.5275665399239544,0.23936529134053058,1.1637581645209294,0.11433056756115781,0.37504051912016767
