gene,sd,has_self_expr,r_mean,r_lineage,r_self,r_ridge,gain_over_lineage,gain_over_self
VPS37A (137492),0.29741767048835754,True,-0.07480796822156313,0.19998216283900985,0.20632239831457766,0.38430072316320385,0.184318560324194,0.1779783248486262
MEN1 (4221),0.3999355137348175,True,-0.05224024872376593,0.19422983634104446,0.11851998985658874,0.3842219343878695,0.18999209804682504,0.26570194453128076
CTNNA1 (1495),0.27441680431365967,True,-0.042868210776190074,0.17745187919963826,0.10657365211855697,0.38358596728183636,0.2061340880821981,0.2770123151632794
COA6 (388753),0.33343297243118286,True,-0.08730608312054296,0.2190800195253264,0.032706188343000264,0.3833369580838495,0.16425693855852308,0.3506307697408492
EXT1 (2131),0.2902725636959076,True,-0.042167464076501286,0.3237345451693114,0.20929167173492771,0.3828081840470091,0.05907363887769773,0.1735165123120814
MRPL3 (11222),0.2653772532939911,True,-0.03076654896827814,0.1890186539973285,-0.058107111236591,0.3823802114454843,0.19336155744815578,0.4404873226820753
PI4KB (5298),0.2819407284259796,True,-0.023161550195551484,0.18212884673451765,-0.001975596661982522,0.3819625529284739,0.19983370619395627,0.38393814959045647
COP1 (64326),0.3420577645301819,True,-0.06555547268308401,0.23855071857346188,0.033678410707680094,0.3819169290640342,0.1433662104905723,0.3482385183563541
ZWINT (11130),0.31644120812416077,True,-0.07033083856960087,0.2141736436572243,0.1259046467977069,0.3816941982773537,0.16752055462012938,0.25578955147964677
TAF6L (10629),0.30435872077941895,True,-0.04443932001455911,0.28519717417368967,-0.04071364984711599,0.38164440436676966,0.09644723019307999,0.42235805421388567
TCOF1 (6949),0.2898894250392914,True,-0.030905938032507654,0.22576890783569992,0.06285393014131675,0.38147494859688375,0.15570604076118383,0.318621018455567
TRAF2 (7186),0.38906198740005493,True,-0.02507746044199029,0.282389745336047,0.024134416622757747,0.3809160918284132,0.09852634649236619,0.35678167520565546
PTAR1 (375743),0.2915385961532593,True,-0.044391079358774746,0.1481985090471244,0.005934440590947981,0.38082059124683665,0.23262208219971225,0.37488615065588865
DNAJC19 (131118),0.2916104793548584,True,-0.07633231813140363,0.1428076671091358,-0.027741499733231607,0.38039505344986474,0.23758738634072893,0.40813655318309633
RARS2 (57038),0.3952161371707916,True,-0.07565266416549611,0.2398874789661146,0.02301264102154539,0.3792974466691117,0.1394099677029971,0.3562848056475663
UBE2K (3093),0.26208704710006714,True,-0.03624572783461855,0.32347484827770406,0.03932013800432337,0.3792345193197533,0.055759671042049264,0.33991438131542995
MRPS18C (51023),0.28805792331695557,True,-0.06390983542121027,0.16939262230747035,0.03172955719416926,0.3792217215169812,0.20982909920951084,0.34749216432281194
PTDSS1 (9791),0.357014924287796,True,-0.03954518833342467,0.2124102844463239,0.0428337714941759,0.3784914436590925,0.1660811592127686,0.3356576721649166
TOMM70 (9868),0.2546670734882355,True,-0.03620116651385044,0.11986237246973311,-0.01903368533264799,0.37762829268023396,0.2577659202105008,0.39666197801288194
KCTD5 (54442),0.36446624994277954,True,-0.02531219153981674,0.2713667537765886,0.08319799041468817,0.37748258684008956,0.10611583306350097,0.2942845964254014
DNAJC13 (23317),0.2874290645122528,True,-0.04823272772563602,0.25469726590221586,0.010454442492652203,0.37601592509124426,0.1213186591890284,0.36556148259859206
SLC30A9 (10463),0.2869386374950409,True,-0.034766388253487955,0.08517403297861854,0.06720581563919922,0.3757959981593388,0.29062196518072025,0.3085901825201396
YME1L1 (10730),0.2941756546497345,True,-0.045649695255029765,0.20084408223859754,0.05119142071456057,0.3757919899680727,0.1749479077294752,0.32460056925351216
DOLK (22845),0.2791139483451843,True,-0.026402610854336,0.16904565140814115,0.01263751432986753,0.375705090564994,0.20665943915685286,0.3630675762351265
MIB1 (57534),0.3202531933784485,True,-0.06955944280173308,0.17931939709657396,-0.07561283298025609,0.37523271276400993,0.19591331566743597,0.45084554574426605
STN1 (79991),0.2969408929347992,True,-0.05884055043113568,0.22072263184744698,0.10485785833918018,0.37500426585733365,0.15428163400988668,0.27014640751815344
SETD1B (23067),0.25559014081954956,True,-0.028180300202762555,0.2717874336544579,-0.007915502291932558,0.37483858213864885,0.10305114848419095,0.3827540844305814
RBM33 (155435),0.25174832344055176,True,-0.08669570775406836,0.1829706091199212,0.04595454424731174,0.3746007861111821,0.1916301769912609,0.32864624186387037
ADRM1 (11047),0.2736987769603729,True,-0.06349878680795695,0.1452463638766508,-0.03351671634104289,0.37432774065097035,0.22908137677431956,0.4078444569920132
NDUFA8 (4702),0.3625021278858185,True,-0.07304443526329728,0.13564783651673354,-0.04424660639758929,0.37407905014191595,0.2384312136251824,0.41832565653950526
PTEN (5728),0.4308573007583618,True,-0.024987394252794993,0.27000281695140316,-0.03867711804626913,0.37346097123589905,0.1034581542844959,0.41213808928216816
MRPL17 (63875),0.30073535442352295,True,-0.06430351228842723,0.1687670153867631,0.10183929425467829,0.3728816479426884,0.20411463255592532,0.2710423536880101
COA7 (65260),0.33847343921661377,True,-0.07132907828980316,0.2075701771568616,0.10582130711983616,0.37235062610616154,0.16478044894929994,0.26652931898632537
ALG12 (79087),0.25654953718185425,True,-0.04588767164793795,0.20883563546588427,0.015824784288649498,0.3721941138517481,0.16335847838586384,0.35636932956309864
WDR48 (57599),0.3517753481864929,True,-0.015949278473634438,0.11919698240457376,0.03910636841634635,0.3703638891898574,0.25116690678528364,0.33125752077351106
MRPS35 (60488),0.2691662907600403,True,-0.06574358342321,0.20437067879173468,-0.05569315433550075,0.37001424665035115,0.16564356785861648,0.4257074009858519
ARMC5 (79798),0.3097935914993286,True,-0.08115801338767716,0.18243829325575006,0.002468713807987641,0.36927544424581016,0.1868371509900601,0.3668067304378225
MRPS25 (64432),0.33317506313323975,True,-0.04900465043861178,0.2064010624922032,0.13921535474502603,0.36894559466756616,0.16254453217536297,0.22973023992254013
AHR (196),0.290757954120636,True,-0.05194237764366348,0.12473766453101272,0.06109373316594903,0.36811604584151986,0.24337838131050715,0.30702231267557084
MANF (7873),0.26538893580436707,True,-0.03524127841840856,0.1858274973260405,0.12026429565976081,0.36782749900837874,0.18200000168233824,0.24756320334861792
NSUN4 (387338),0.2504251003265381,True,-0.04679703006778261,0.14663495415506259,0.07751698977871438,0.3678080733704475,0.22117311921538493,0.29029108359173317
VPS36 (51028),0.2729518711566925,True,-0.056828566762700955,0.12981705842769625,0.29885507316405463,0.36768037536226866,0.2378633169345724,0.06882530219821403
MRPS2 (51116),0.2659996747970581,True,-0.058667472695523956,0.1967124579644766,0.11020020600915044,0.3673774378266211,0.1706649798621445,0.25717723181747065
MON2 (23041),0.2797994613647461,True,-0.04529505757972005,0.1668131168528687,0.004894367955610885,0.36675047399644045,0.19993735714357175,0.3618561060408296
UBC (7316),0.39713335037231445,True,-0.10840410866610034,0.16727612600663033,0.24860345821973967,0.36623940777370656,0.19896328176707623,0.11763594955396689
NDUFA10 (4705),0.27970901131629944,True,-0.06099453604607747,0.1522627951938377,0.12905346070998228,0.36593562164133187,0.21367282644749416,0.2368821609313496
GADD45GIP1 (90480),0.2764279246330261,True,-0.0540439791007653,0.200926251251078,0.16840198667990844,0.3644452071138594,0.16351895586278142,0.19604322043395098
RICTOR (253260),0.29684972763061523,True,-0.06502235930409302,0.22275972308019273,0.019766347884168936,0.36314776753375033,0.1403880444535576,0.3433814196495814
GET4 (51608),0.3231600224971771,True,-0.016688300505529823,0.16752831091208087,0.010016428242316307,0.36281941177092913,0.19529110085884827,0.35280298352861283
DET1 (55070),0.2988942861557007,True,-0.028224935298136532,0.19906089813202094,0.0746519821098599,0.36245551445543694,0.163394616323416,0.28780353234557704
USP14 (9097),0.2607136070728302,True,-0.09716058064063651,0.06965053052862416,-0.07338404280545244,0.36242899190883415,0.29277846138021,0.43581303471428656
ETNK1 (55500),0.3061157763004303,True,-0.11017476958417637,0.3298110626477614,-0.11812849602221824,0.36237333937123195,0.03256227672347056,0.4805018353934502
PNKP (11284),0.3125850260257721,True,-0.029865313009138222,0.15223430767379287,0.11738664043794178,0.36235328750589363,0.21011897983210076,0.24496664706795185
CEP43 (11116),0.4201931953430176,True,-0.06194161915546587,0.22393499590091506,0.08984753768813629,0.3620696431514482,0.13813464725053312,0.2722221054633119
IBA57 (200205),0.2722957134246826,True,-0.01974761449246758,0.12657648748867692,-0.09277011375589195,0.36138128315602086,0.23480479566734394,0.4541513969119128
CREBBP (1387),0.40164944529533386,True,-0.06773997798209953,0.19325772189402055,0.09771659927930407,0.36132212603559694,0.1680644041415764,0.2636055267562929
KNTC1 (9735),0.30747342109680176,True,-0.07752250424481448,0.22595007975825432,0.04223260072960968,0.3601368872144203,0.13418680745616596,0.3179042864848106
PAXIP1 (22976),0.4098283052444458,True,-0.020632803793053482,0.23164095595164194,0.02099479980258231,0.35967962481271215,0.1280386688610702,0.33868482501012986
ANKRD17 (26057),0.2809332013130188,True,-0.03014251594036786,0.2007601783030865,0.0014281895444605223,0.3596404408076539,0.15888026250456738,0.3582122512631934
ARID2 (196528),0.2843534052371979,True,-0.04759898333944553,0.2726081017341909,0.06837818310103157,0.35914004301307867,0.08653194127888775,0.2907618599120471
SHOC2 (8036),0.3001760244369507,True,-0.07470226837670953,0.23782541384865166,0.07094791081896441,0.35909623791685724,0.12127082406820558,0.28814832709789284
NBAS (51594),0.3567710816860199,True,-0.0573341787164689,0.10865488316191406,-0.04297518671596761,0.35870766404582866,0.2500527808839146,0.4016828507617963
TDP2 (51567),0.25759613513946533,True,-0.0809479312203265,0.07444410939019788,-0.022263455103125496,0.35832965999589694,0.2838855506056991,0.38059311509902244
FLII (2314),0.2901385426521301,True,-0.05590883673670787,0.2669661442382326,-0.0034951373687656033,0.35814160400725853,0.09117545976902591,0.36163674137602414
MRPS26 (64949),0.2783609926700592,True,-0.05422526486382182,0.15534449785405188,-0.04804107707661113,0.35809354214921635,0.20274904429516447,0.4061346192258275
HNRNPA1 (3178),0.2934519946575165,True,-0.013787832774080473,0.22074626300366107,0.08837087867970304,0.35783940800377323,0.13709314500011216,0.26946852932407017
APC (324),0.2854566276073456,True,-0.06215497412658195,0.13989483366560698,0.014877584271889063,0.35772561286545823,0.21783077919985125,0.34284802859356917
NDUFB11 (54539),0.302899569272995,True,-0.06487631666720749,0.16118363396015178,0.0036007936055252503,0.35711119055631735,0.19592755659616556,0.3535103969507921
CNOT2 (4848),0.2674664556980133,True,-0.04721139970577951,0.26868937276608956,0.03684267749666579,0.3570584186590213,0.08836904589293176,0.3202157411623555
FADD (8772),0.2795118987560272,True,-0.011873061591879815,0.20039575165355775,0.2200694122597776,0.35561774302683274,0.155221991373275,0.13554833076705514
PDS5A (23244),0.36838752031326294,True,-0.10239894319329887,0.21465710147659,0.0676835203555563,0.35497756727745206,0.14032046580086205,0.28729404692189575
KATNB1 (10300),0.34802988171577454,True,-0.0890661424407188,0.15966735821401776,0.049022661331855406,0.3548610102199496,0.19519365200593183,0.3058383488880942
E2F1 (1869),0.25741341710090637,True,-0.05869436755467943,0.21949944936008864,0.038647890070129504,0.35470805070590805,0.1352086013458194,0.3160601606357786
EPC2 (26122),0.31307393312454224,True,-0.06342609820516419,0.15337978455258913,0.10793561617342758,0.35383650355837815,0.200456719005789,0.24590088738495058
PAK2 (5062),0.2627190053462982,True,-0.05529220306576628,0.17067070343093493,-0.05248144197192163,0.35364418720381396,0.18297348377287903,0.4061256291757356
RBM15 (64783),0.2689224183559418,True,-0.08235952231205697,0.2874025567808932,0.13478424902613667,0.3535274502419145,0.0661248934610213,0.21874320121577784
MTCH2 (23788),0.25320684909820557,True,-0.028397216734452297,0.16588608346616773,-0.013014196456832602,0.3515699461151889,0.18568386264902115,0.3645841425720215
LSM12 (124801),0.33919504284858704,True,-0.08690875122433266,0.2548766920437707,0.016757664158535662,0.3511902935992816,0.09631360155551089,0.3344326294407459
SYNCRIP (10492),0.2735803723335266,True,-0.0353077776056623,0.22623824913669954,0.10337783487890047,0.35028212590064284,0.1240438767639433,0.24690429102174238
DRAP1 (10589),0.2739414572715759,True,-0.01971812408789926,0.16731201618891434,0.08553242644282123,0.34992760476971096,0.18261558858079663,0.26439517832688975
NDUFA1 (4694),0.3199763596057892,True,-0.048910155032434594,0.1627847410487786,-0.045969662547776936,0.34956087327420693,0.18677613222542833,0.3955305358219839
REXO2 (25996),0.2838137745857239,True,-0.08688764123203023,0.1317679487768789,0.1430480723614819,0.349552146909909,0.2177841981330301,0.2065040745484271
MBTPS1 (8720),0.42945408821105957,True,-0.06044220652556292,0.17775975768849103,-0.021099218000860127,0.3490982412820488,0.17133848359355777,0.3701974592829089
CNOT11 (55571),0.2536921501159668,True,-0.07981203128918282,0.21751958853797446,0.008100450142445724,0.34878999262908933,0.13127040409111487,0.3406895424866436
INTS10 (55174),0.2843819260597229,True,-0.08278474922807104,0.1556084692608596,0.21209550130624294,0.34652365021005777,0.19091518094919815,0.13442814890381483
TKT (7086),0.35507044196128845,True,-0.05726616216781831,0.15673351569686517,0.0780412396499954,0.3462919953839144,0.18955847968704925,0.268250755733919
TRIM28 (10155),0.29352015256881714,True,-0.07833127035392555,0.18050627641226666,0.07718449919809889,0.3462478499189895,0.16574157350672283,0.2690633507208906
VPS54 (51542),0.31123578548431396,True,-0.07333953947499294,0.280171786142247,0.050034332837546325,0.3452006996893441,0.06502891354709706,0.29516636685179776
CSK (1445),0.2647906243801117,True,-0.053754350986835946,0.2747824839067923,0.15793816745641615,0.3443782048891525,0.06959572098236022,0.18644003743273635
CHD8 (57680),0.2791021466255188,True,-0.07838209990620228,0.12984928237545723,0.06133686557048635,0.34407599398254424,0.214226711607087,0.2827391284120579
NIPBL (25836),0.2999865710735321,True,-0.046747615942466195,0.16969880844291418,0.1264024240270966,0.3440227980652938,0.1743239896223796,0.2176203740381972
ARF1 (375),0.35370129346847534,True,-0.044471640457426125,0.18824755276955074,-0.04850577892876357,0.3438528408604743,0.15560528809092355,0.39235861978923786
CENPP (401541),0.288581907749176,True,-0.054097445396537554,0.16813791303014688,-0.012471085701514584,0.34320689348870287,0.17506898045855598,0.35567797919021743
RBM12 (10137),0.25630879402160645,True,-0.04656548480874383,0.22297834327422156,-0.06038526651850189,0.34313646918183865,0.1201581259076171,0.40352173570034056
PABIR1 (116224),0.2691579759120941,True,-0.06442990407577844,0.18850620899329268,0.1081572124597986,0.34312539005906467,0.154619181065772,0.23496817759926608
FBXW7 (55294),0.27907875180244446,True,-0.041377915041849185,0.18273706653820615,-0.05984318534424913,0.34277585203054356,0.1600387854923374,0.4026190373747927
GRSF1 (2926),0.2693824768066406,True,-0.08880614990540546,0.18820159332704092,-0.02470605187683734,0.34206443048270296,0.15386283715566204,0.3667704823595403
COG7 (91949),0.26022595167160034,True,-0.014658581048649507,0.13054663638238698,0.0431984476015515,0.3417027620099052,0.2111561256275182,0.2985043144083537
ARF6 (382),0.2561913728713989,True,-0.06785031284217984,0.21898664167701137,-0.09874169680093423,0.34051034648788675,0.12152370481087538,0.43925204328882095
PDCD6IP (10015),0.334152489900589,True,-0.04595873179182404,0.17802300500259557,-0.03385660485106253,0.3395929227399486,0.16156991773735305,0.37344952759101113
MRPL14 (64928),0.2732895016670227,True,-0.04291207626234855,0.13798051760447383,0.01426669066216301,0.3391640390299872,0.20118352142551338,0.3248973483678242
DERL2 (51009),0.3351764976978302,True,-0.04080823913335506,0.14895148563356947,0.05977582262746315,0.3380214050687504,0.18906991943518092,0.2782455824412872
RPRD1B (58490),0.35076454281806946,True,-0.06610656964387468,0.1415386619729522,-0.07111372286402134,0.3379631439355219,0.1964244819625697,0.40907686679954325
DHX35 (60625),0.2504779100418091,True,-0.05515929805722439,0.19121043268965196,0.03470399860220318,0.33753036346011545,0.14631993077046349,0.30282636485791226
TRIT1 (54802),0.31685787439346313,True,-0.04646010278801887,0.13713533776327017,-0.09103232753751707,0.3374114363168157,0.20027609855354553,0.42844376385433275
MGAT1 (4245),0.27245086431503296,True,-0.051269804794279325,0.23662494715265284,-0.01703401548219019,0.33736052411918527,0.10073557696653243,0.35439453960137546
ZW10 (9183),0.2546508014202118,True,-0.022635660863804242,0.19969655490410831,0.15453761133412827,0.33721124216816195,0.13751468726405364,0.18267363083403368
BTAF1 (9044),0.2755679190158844,True,-0.0631084771826113,0.15047128070674723,0.008177455478222382,0.33661739529983575,0.18614611459308852,0.32843993982161335
ZBTB7A (51341),0.2644263207912445,True,-0.04985870591224763,0.2240078089461655,0.17080619036588846,0.3359356878253686,0.11192787887920308,0.16512949745948013
MAP3K7 (6885),0.25029274821281433,True,-0.038073391779329765,0.1847497819116365,-0.03149630262360537,0.3357984323017889,0.15104865039015242,0.3672947349253943
ERAL1 (26284),0.25461849570274353,True,-0.040170211205327745,0.17449753457696007,0.01908265095282227,0.3348620683339801,0.16036453375702,0.31577941738115783
TIMM50 (92609),0.28477245569229126,True,-0.07095856043659873,0.24598702973025613,0.0429783283212685,0.332061393143549,0.08607436341329286,0.28908306482228047
DSCC1 (79075),0.34708547592163086,True,-0.06754079048752783,0.23797610291940557,-0.05766468374520949,0.3308626035566511,0.09288650063724552,0.3885272873018606
PRPF39 (55015),0.28051862120628357,True,-0.04289414726802258,0.16091138272361066,-0.06560456573638475,0.3306244884870851,0.16971310576347443,0.3962290542234698
SLC3A2 (6520),0.2845604717731476,True,-0.06325738995191527,0.2492656065579658,-0.02978530966209654,0.3304365602158085,0.08117095365784266,0.360221869877905
CCNF (899),0.2628400921821594,True,-0.07140166595183026,0.21301636667611012,0.130534854003131,0.3304363104853661,0.11741994380925597,0.1999014564822351
NSMCE4A (54780),0.2515523135662079,True,-0.055689705420149116,0.16437848921050588,0.12931040404106947,0.32994799916934076,0.16556950995883488,0.20063759512827128
SMARCA5 (8467),0.2727898955345154,True,-0.1048661065252467,0.25245513239481304,-0.12110095740108638,0.32933060712465545,0.07687547472984241,0.45043156452574185
NDUFS1 (4719),0.3551066219806671,True,-0.04314807920081054,0.1444359101468506,0.080890626456535,0.3284869851477137,0.1840510750008631,0.2475963586911787
PRDX1 (5052),0.28642672300338745,True,-0.04976098221645248,0.1806485139491914,0.05357086547307003,0.3281699978085494,0.14752148385935798,0.27459913233547933
ACTR5 (79913),0.26575344800949097,True,-0.0338259867009429,0.10554752155614423,0.04474302615940832,0.3269422948097419,0.2213947732535977,0.28219926865033357
PBRM1 (55193),0.2503143846988678,True,-0.04348263155280698,0.1879984890251174,0.015367820219864875,0.3264659974183359,0.13846750839321847,0.311098177198471
CDK13 (8621),0.2665669322013855,True,-0.06199812459453467,0.21746130191931076,-0.060476812377138756,0.3258403695547339,0.10837906763542313,0.38631718193187264
VPS52 (6293),0.2995418310165405,True,-0.032957195623917135,0.25197806896181835,0.1210827095077476,0.3253568485308087,0.07337877956899036,0.2042741390230611
HNRNPA2B1 (3181),0.3342696726322174,True,-0.06813990389964718,0.09870921830179501,0.030667472940108055,0.3249655198659676,0.2262563015641726,0.29429804692585954
PITRM1 (10531),0.29680925607681274,True,-0.050094564283923615,0.119998146040777,0.07219590662709931,0.3249070558640074,0.2049089098232304,0.25271114923690813
GPI (2821),0.39179855585098267,True,-0.059776607524547186,0.1421846293580735,-0.013387589234588167,0.3236321344696245,0.18144750511155103,0.3370197237042127
NOA1 (84273),0.27752962708473206,True,-0.058868918736488855,0.1451728476026109,0.0699780744287691,0.32328318097628633,0.17811033337367543,0.25330510654751726
ISCA1 (81689),0.26516395807266235,True,-0.06730361344291506,0.20192625369478798,0.062149815750792,0.323147929766779,0.121221676071991,0.260998114015987
TIMM8A (1678),0.2999739944934845,True,-0.05756867986943144,0.13901098887097868,0.009759783806308639,0.32270314709041925,0.18369215821944057,0.3129433632841106
ING3 (54556),0.3233335018157959,True,-0.049597187542852576,0.1925413773865513,0.10486079177134804,0.32232206140769043,0.12978068402113913,0.21746126963634238
BAP1 (8314),0.3139053285121918,True,-0.03905394241284463,0.22225723456189633,0.13966077447944783,0.32181769780704944,0.09956046324515311,0.1821569233276016
NDUFV2 (4729),0.3307863771915436,True,-0.0749844057681709,0.14207004203924148,-0.1005885990211904,0.320947112821254,0.1788770707820125,0.42153571184244437
ARID1A (8289),0.3157173991203308,True,-0.06675858603533104,0.24212884189113146,0.05960723351594202,0.3192006442452227,0.07707180235409125,0.25959341072928066
FDX1 (2230),0.2545594871044159,True,-0.03644767411896903,0.23331581044766617,-0.029833920282229656,0.31902669741777195,0.08571088697010579,0.3488606177000016
DNAAF5 (54919),0.2542380690574646,True,-0.06370328620076122,0.07966738957055258,-0.08156863272594028,0.31827866374598196,0.23861127417542938,0.39984729647192224
NDUFC2 (4718),0.27562156319618225,True,-0.03767980006752067,0.1339873367585158,-0.046763672412560235,0.31696235183540045,0.18297501507688466,0.3637260242479607
CAPRIN1 (4076),0.2825658321380615,True,-0.09125490412993974,0.2698910765090337,-0.07587418253202571,0.31646066705750514,0.04656959054847143,0.39233484958953085
CAND1 (55832),0.2939562499523163,True,-0.05156293195999794,0.1523190720932192,0.034314557365916404,0.31597392585348916,0.16365485376026995,0.2816593684875728
ARNT (405),0.27250710129737854,True,-0.04419469460973242,0.12725308320295134,0.017785656512199436,0.3158073926597461,0.18855430945679477,0.2980217361475467
TBL1XR1 (79718),0.354883074760437,True,-0.02637750645709498,0.1753359311198712,-0.03888838530869187,0.31525437791772637,0.13991844679785517,0.35414276322641824
DAXX (1616),0.2783166170120239,True,-0.03289408199120292,0.207101560272852,0.0033500707235914174,0.31486681839256186,0.10776525811970986,0.3115167476689705
SOCS3 (9021),0.2790969908237457,True,-0.06630269580181221,0.22177454982536562,0.25694050143958214,0.3126093353522084,0.09083478552684279,0.05566883391262628
MED10 (84246),0.33902764320373535,True,-0.03312545001443629,0.19498262979677924,0.21263990824536438,0.31201557117985546,0.11703294138307621,0.09937566293449107
TIAL1 (7073),0.26017776131629944,True,-0.039519738879026066,0.209951811693201,-0.074680231437121,0.3119358376080786,0.10198402591487757,0.3866160690451996
PAGR1 (79447),0.29544559121131897,True,-0.03838518277658757,0.1846426517170654,0.02845912081043654,0.3090627766314808,0.1244201249144154,0.28060365582104424
TNPO1 (3842),0.2599741220474243,True,-0.057357615626050955,0.17047890456741854,-0.06882954074266134,0.308848504712182,0.13836960014476346,0.37767804545484335
MED25 (81857),0.2754950225353241,True,-0.04405165060096062,0.1509684448948911,0.023462051959675125,0.3085145058710461,0.157546060976155,0.285052453911371
TMED10 (10972),0.3275321125984192,True,-0.039745217582368354,0.14411723112975142,0.028084613986828277,0.30816832754639817,0.16405109641664675,0.2800837135595699
PSMF1 (9491),0.25959542393684387,True,-0.05259414994945821,0.1498093576460345,-0.006122644709716647,0.30730839045117103,0.15749903280513652,0.31343103516088766
RCOR1 (23186),0.2913929522037506,True,-0.07251038462603608,0.20927378829022228,0.08956789033257473,0.3061147674130071,0.0968409791227848,0.21654687708043235
PTBP1 (5725),0.3293094336986542,True,-0.06657830777569922,0.16833590257904463,0.05611118322297032,0.30473880573946316,0.13640290316041853,0.24862762251649284
STARD7 (56910),0.2715352475643158,True,-0.043370261627762474,0.11097469910068092,0.0457782966887854,0.30412193920486646,0.19314724010418555,0.25834364251608105
MTX2 (10651),0.2570776045322418,True,-0.03165300085285118,0.09081981434685489,0.005070610896104143,0.3032555122098677,0.2124356978630128,0.2981849013137635
PPIH (10465),0.29674744606018066,True,-0.07843589607850023,0.21440317777666787,-0.08453630587688425,0.3027318169605807,0.08832863918391284,0.387268122837465
MIPEP (4285),0.3230486810207367,True,-0.05390477216194925,0.029358116067886394,-0.06183722924233467,0.3025972386621974,0.273239122594311,0.36443446790453204
COX19 (90639),0.25343093276023865,True,-0.08955998607392511,0.10359965385386707,-0.007572859917634612,0.302515128508914,0.19891547465504691,0.3100879884265486
RPUSD4 (84881),0.2813790738582611,True,-0.040286972915648936,0.11124265934283861,0.012559538420422957,0.30240649219344246,0.19116383285060384,0.2898469537730195
TRIM37 (4591),0.27623364329338074,True,-0.030790884954439976,0.2431334871077896,0.0735996381281345,0.3018101076574431,0.0586766205496535,0.2282104695293086
RAB18 (22931),0.29129496216773987,True,-0.07274506872504041,0.06814534330005345,-0.0787762364706081,0.3012600265047127,0.23311468320465922,0.3800362629753208
IER3IP1 (51124),0.29429465532302856,True,-0.08510795783364529,0.14099015753459612,0.029384148163637783,0.2991975496377509,0.1582073921031548,0.26981340147411315
FAM210A (125228),0.25441303849220276,True,-0.07381467199135108,0.07130747521882226,0.15104152265493562,0.2988942760274227,0.22758680080860044,0.14785275337248707
SMG7 (9887),0.3208722770214081,True,-0.06866477971671163,0.060508426924471906,-0.015367208290693428,0.29796150121384196,0.23745307428937007,0.3133287095045354
RHEB (6009),0.2893843352794647,True,-0.06703522601955428,0.15039184224967317,-0.031476052500865125,0.29788026341086793,0.14748842116119476,0.32935631591173303
APEX2 (27301),0.2940048575401306,True,-0.05677899351910945,0.23233930993014404,-0.06963335766156373,0.2940083346336085,0.06166902470346444,0.3636416922951722
YTHDF2 (51441),0.27877673506736755,True,-0.06184806284735638,0.1792191112492662,0.09263908376947821,0.2927590234923677,0.1135399122431015,0.2001199397228895
DPF2 (5977),0.292967826128006,True,-0.049519913165768224,0.2648886068560289,-0.047795982816825136,0.2913273624066735,0.02643875555064462,0.33912334522349863
RNASEK (440400),0.36491456627845764,True,-0.09355062922653537,0.24659234226688892,0.25975848112843997,0.2912167302074533,0.04462438794056439,0.031458249079013345
PCNX3 (399909),0.2973484694957733,True,-0.06510966347075328,0.15810493877243598,0.04477458226404523,0.288626178162957,0.13052123939052102,0.24385159589891175
HDAC1 (3065),0.2652398347854614,True,-0.031903640472451,0.21284292122563825,0.029341411437685712,0.2871218760875913,0.07427895486195307,0.2577804646499056
RBM10 (8241),0.28959983587265015,True,-0.051086849447384085,0.208495594650885,-0.03982360354201996,0.2844913330072602,0.07599573835637521,0.3243149365492802
DIDO1 (11083),0.25021591782569885,True,-0.03056404482750831,0.14616498709319242,0.17737464188661867,0.28370289247243724,0.13753790537924482,0.10632825058581857
CTDSPL2 (51496),0.2544489800930023,True,-0.03679458672343983,0.12932522509648406,0.07642363883094104,0.2824328780155865,0.15310765291910242,0.20600923918464542
FOXRED1 (55572),0.27626410126686096,True,-0.06885327178195004,0.06166738653643006,0.056420537723298136,0.28217621472635424,0.22050882818992418,0.2257556770030561
DDX19A (55308),0.358278751373291,True,-0.05609586087442028,0.07887275958290894,0.006375496082764801,0.2820033002427247,0.20313054065981573,0.2756278041599599
CSDE1 (7812),0.28262510895729065,True,-0.04944137688035709,0.10934971457603673,0.15597863781310878,0.28076363287757666,0.17141391830153993,0.12478499506446789
USE1 (55850),0.270788311958313,True,-0.030067672569309336,0.14955658908214367,0.3167685812557728,0.2806867675877974,0.13113017850565375,-0.03608181366797536
RGP1 (9827),0.3026926815509796,True,-0.06601242495014137,0.1136754132874675,-0.00925644758151101,0.2791783649585989,0.16550295167113138,0.2884348125401099
COG5 (10466),0.26792603731155396,True,-0.06442335089867686,0.06167233175724122,0.11829626240291789,0.2782276863988791,0.21655535464163791,0.15993142399596122
NF1 (4763),0.2518419921398163,True,-0.07488672580478205,0.161441029606262,-0.06690434632361554,0.2780903708114666,0.11664934120520459,0.3449947171350821
MRPS9 (64965),0.28275948762893677,True,-0.04979611536229099,0.1173937609125105,0.05150056207390221,0.2776828523936375,0.160289091481127,0.22618229031973527
ICMT (23463),0.25218525528907776,True,-0.057804704380401375,0.17039488832475214,0.05564971259307847,0.27680950481875227,0.10641461649400014,0.2211597922256738
LIN54 (132660),0.25381848216056824,True,-0.030281600568058172,0.16600821945974012,0.18143170644747914,0.276456353304957,0.11044813384521687,0.09502464685747786
POLE3 (54107),0.358765572309494,True,-0.06425852082353967,0.17157796546309617,0.005872392008897471,0.2741510874833412,0.10257312202024504,0.2682786954744437
