feature,kind,n_cell_lines
RFX6 (222546)_damaging,damaging,9
VGLL2 (245806)_damaging,damaging,2
ROS1 (6098)_damaging,damaging,25
DCBLD1 (285761)_damaging,damaging,6
GOPC (57120)_damaging,damaging,6
NUS1 (116150)_damaging,damaging,2
SLC35F1 (222553)_damaging,damaging,10
CEP85L (387119)_damaging,damaging,6
PLN (5350)_damaging,damaging,1
MCM9 (254394)_damaging,damaging,4
ASF1A (25842)_damaging,damaging,0
FAM184A (79632)_damaging,damaging,9
MAN1A1 (4121)_damaging,damaging,9
TBC1D32 (221322)_damaging,damaging,27
GJA1 (2697)_damaging,damaging,6
HSF2 (3298)_damaging,damaging,4
SERINC1 (57515)_damaging,damaging,2
PKIB (5570)_damaging,damaging,0
FABP7 (2173)_damaging,damaging,2
SMPDL3A (10924)_damaging,damaging,2
CLVS2 (134829)_damaging,damaging,6
TRDN (10345)_damaging,damaging,17
NKAIN2 (154215)_damaging,damaging,1
RNF217 (154214)_damaging,damaging,9
TPD52L1 (7164)_damaging,damaging,1
HDDC2 (51020)_damaging,damaging,3
LINC02523 (643623)_damaging,damaging,1
HEY2 (23493)_damaging,damaging,1
NCOA7 (135112)_damaging,damaging,9
HINT3 (135114)_damaging,damaging,1
TRMT11 (60487)_damaging,damaging,2
CENPW (387103)_damaging,damaging,0
RSPO3 (84870)_damaging,damaging,4
RNF146 (81847)_damaging,damaging,4
ECHDC1 (55862)_damaging,damaging,1
KIAA0408 (9729)_damaging,damaging,4
MTCL3 (387104)_damaging,damaging,10
C6orf58 (352999)_damaging,damaging,3
THEMIS (387357)_damaging,damaging,9
PTPRK (5796)_damaging,damaging,8
LAMA2 (3908)_damaging,damaging,20
ARHGAP18 (93663)_damaging,damaging,8
TMEM244 (253582)_damaging,damaging,0
L3MBTL3 (84456)_damaging,damaging,5
SAMD3 (154075)_damaging,damaging,8
TMEM200A (114801)_damaging,damaging,2
SMLR1 (100507203)_damaging,damaging,1
EPB41L2 (2037)_damaging,damaging,5
AKAP7 (9465)_damaging,damaging,13
ARG1 (383)_damaging,damaging,2
MED23 (9439)_damaging,damaging,18
ENPP3 (5169)_damaging,damaging,10
ENPP1 (5167)_damaging,damaging,5
LINC01013 (100507254)_damaging,damaging,1
CCN2 (1490)_damaging,damaging,1
MOXD1 (26002)_damaging,damaging,3
STX7 (8417)_damaging,damaging,3
TAAR9 (134860)_damaging,damaging,1
TAAR8 (83551)_damaging,damaging,1
TAAR6 (319100)_damaging,damaging,2
TAAR5 (9038)_damaging,damaging,3
TAAR2 (9287)_damaging,damaging,1
TAAR1 (134864)_damaging,damaging,1
VNN1 (8876)_damaging,damaging,7
VNN2 (8875)_damaging,damaging,4
SLC18B1 (116843)_damaging,damaging,2
RPS12 (6206)_damaging,damaging,2
LINC00326 (285735)_damaging,damaging,1
EYA4 (2070)_damaging,damaging,6
LINC01312 (154089)_damaging,damaging,0
TCF21 (6943)_damaging,damaging,3
TBPL1 (9519)_damaging,damaging,1
SLC2A12 (154091)_damaging,damaging,4
SGK1 (6446)_damaging,damaging,4
CT69 (101928231)_damaging,damaging,0
ALDH8A1 (64577)_damaging,damaging,1
HBS1L (10767)_damaging,damaging,5
MYB (4602)_damaging,damaging,8
AHI1 (54806)_damaging,damaging,7
LINC02524 (105378013)_damaging,damaging,1
MTFR2 (113115)_damaging,damaging,3
BCLAF1 (9774)_damaging,damaging,5
MAP7 (9053)_damaging,damaging,2
MAP3K5 (4217)_damaging,damaging,9
PEX7 (5191)_damaging,damaging,3
SLC35D3 (340146)_damaging,damaging,3
IL20RA (53832)_damaging,damaging,5
IL22RA2 (116379)_damaging,damaging,5
IFNGR1 (3459)_damaging,damaging,5
OLIG3 (167826)_damaging,damaging,0
LINC03004 (102723649)_damaging,damaging,1
LINC02539 (100507406)_damaging,damaging,0
TNFAIP3 (7128)_damaging,damaging,13
SIMALR (105378020)_damaging,damaging,0
ARFGEF3 (57221)_damaging,damaging,14
PBOV1 (59351)_damaging,damaging,1
SMIM28 (110806279)_damaging,damaging,2
HEBP2 (23593)_damaging,damaging,3
NHSL1 (57224)_damaging,damaging,11
CCDC28A-AS1 (100507462)_damaging,damaging,0
CCDC28A (25901)_damaging,damaging,1
ECT2L (345930)_damaging,damaging,22
REPS1 (85021)_damaging,damaging,4
HECA (51696)_damaging,damaging,12
TXLNB (167838)_damaging,damaging,6
CITED2 (10370)_damaging,damaging,3
LINC02941 (100507477)_damaging,damaging,0
NMBR (4829)_damaging,damaging,1
GJE1 (100126572)_damaging,damaging,0
VTA1 (51534)_damaging,damaging,1
LINC02919 (105378032)_damaging,damaging,0
ADGRG6 (57211)_damaging,damaging,11
HIVEP2 (3097)_damaging,damaging,17
HIVEP2-DT (107986655)_damaging,damaging,1
AIG1 (51390)_damaging,damaging,0
ADAT2 (134637)_damaging,damaging,0
PEX3 (8504)_damaging,damaging,4
FUCA2 (2519)_damaging,damaging,6
PHACTR2 (9749)_damaging,damaging,3
LTV1 (84946)_damaging,damaging,2
ZC2HC1B (153918)_damaging,damaging,2
PLAGL1 (5325)_damaging,damaging,5
STX11 (8676)_damaging,damaging,2
UTRN (7402)_damaging,damaging,22
EPM2A (7957)_damaging,damaging,2
FBXO30 (84085)_damaging,damaging,1
SHPRH (257218)_damaging,damaging,18
GRM1 (2911)_damaging,damaging,13
RAB32 (10981)_damaging,damaging,1
ADGB-DT (101928661)_damaging,damaging,0
ADGB (79747)_damaging,damaging,16
STXBP5-AS1 (729178)_damaging,damaging,1
STXBP5 (134957)_damaging,damaging,12
SAMD5 (389432)_damaging,damaging,2
SASH1 (23328)_damaging,damaging,9
UST (10090)_damaging,damaging,4
TAB2 (23118)_damaging,damaging,5
ZC3H12D (340152)_damaging,damaging,2
PPIL4 (85313)_damaging,damaging,4
GINM1 (116254)_damaging,damaging,4
KATNA1 (11104)_damaging,damaging,2
LATS1 (9113)_damaging,damaging,10
NUP43 (348995)_damaging,damaging,0
PCMT1 (5110)_damaging,damaging,3
LRP11 (84918)_damaging,damaging,5
RAET1E (135250)_damaging,damaging,1
RAET1G (353091)_damaging,damaging,0
ULBP2 (80328)_damaging,damaging,3
ULBP1 (80329)_damaging,damaging,6
RAET1L (154064)_damaging,damaging,2
ULBP3 (79465)_damaging,damaging,1
PPP1R14C (81706)_damaging,damaging,1
IYD (389434)_damaging,damaging,1
PLEKHG1 (57480)_damaging,damaging,8
MTHFD1L (25902)_damaging,damaging,9
AKAP12 (9590)_damaging,damaging,10
ZBTB2 (57621)_damaging,damaging,1
RMND1 (55005)_damaging,damaging,4
ARMT1 (79624)_damaging,damaging,2
CCDC170 (80129)_damaging,damaging,2
ESR1 (2099)_damaging,damaging,4
SYNE1 (23345)_damaging,damaging,53
MYCT1 (80177)_damaging,damaging,3
VIP (7432)_damaging,damaging,4
FBXO5 (26271)_damaging,damaging,2
MTRF1L (54516)_damaging,damaging,0
RGS17 (26575)_damaging,damaging,3
OPRM1 (4988)_damaging,damaging,1
IPCEF1 (26034)_damaging,damaging,4
CNKSR3 (154043)_damaging,damaging,3
SCAF8 (22828)_damaging,damaging,15
TIAM2 (26230)_damaging,damaging,6
TFB1M (51106)_damaging,damaging,4
CLDN20 (49861)_damaging,damaging,2
NOX3 (50508)_damaging,damaging,5
ARID1B (57492)_damaging,damaging,33
TMEM242 (729515)_damaging,damaging,1
ZDHHC14 (79683)_damaging,damaging,4
SNX9 (51429)_damaging,damaging,8
SYNJ2 (8871)_damaging,damaging,7
SERAC1 (84947)_damaging,damaging,8
GTF2H5 (404672)_damaging,damaging,1
SRP72P2 (153932)_damaging,damaging,0
TULP4 (56995)_damaging,damaging,10
TMEM181 (57583)_damaging,damaging,1
DYNLT1 (6993)_damaging,damaging,3
SYTL3 (94120)_damaging,damaging,0
EZR (7430)_damaging,damaging,0
RSPH3 (83861)_damaging,damaging,4
TAGAP (117289)_damaging,damaging,4
TAGAP-AS1 (105378083)_damaging,damaging,0
FNDC1 (84624)_damaging,damaging,16
SOD2 (6648)_damaging,damaging,1
WTAP (9589)_damaging,damaging,2
ACAT2 (39)_damaging,damaging,3
TCP1 (6950)_damaging,damaging,4
PNLDC1 (154197)_damaging,damaging,4
MAS1 (4142)_damaging,damaging,1
IGF2R (3482)_damaging,damaging,13
SLC22A1 (6580)_damaging,damaging,4
SLC22A2 (6582)_damaging,damaging,6
SLC22A3 (6581)_damaging,damaging,9
LPAL2 (Unknown)_damaging,damaging,1
LPA (4018)_damaging,damaging,16
PLG (5340)_damaging,damaging,5
MAP3K4 (4216)_damaging,damaging,13
AGPAT4 (56895)_damaging,damaging,4
PRKN (5071)_damaging,damaging,10
PACRG (135138)_damaging,damaging,5
QKI (9444)_damaging,damaging,27
C6orf118 (168090)_damaging,damaging,6
PDE10A (10846)_damaging,damaging,9
TBXT (6862)_damaging,damaging,10
PRR18 (285800)_damaging,damaging,1
SFT2D1 (113402)_damaging,damaging,1
MPC1 (51660)_damaging,damaging,1
RPS6KA2 (6196)_damaging,damaging,7
RAMACL (353267)_damaging,damaging,3
RNASET2 (8635)_damaging,damaging,3
CEP43 (11116)_damaging,damaging,3
CCR6 (1235)_damaging,damaging,0
GPR31 (2853)_damaging,damaging,1
UNC93A (54346)_damaging,damaging,1
TTLL2 (83887)_damaging,damaging,2
LINC02487 (441178)_damaging,damaging,1
AFDN (4301)_damaging,damaging,22
KIF25 (3834)_damaging,damaging,0
FRMD1 (79981)_damaging,damaging,2
DACT2 (168002)_damaging,damaging,7
SMOC2 (64094)_damaging,damaging,6
THBS2 (7058)_damaging,damaging,10
WDR27 (253769)_damaging,damaging,7
C6orf120 (387263)_damaging,damaging,0
PHF10 (55274)_damaging,damaging,4
DYNLT2 (6991)_damaging,damaging,4
ERMARD (55780)_damaging,damaging,4
DLL1 (28514)_damaging,damaging,8
FAM120B (84498)_damaging,damaging,9
PSMB1 (5689)_damaging,damaging,0
TBP (6908)_damaging,damaging,2
PDCD2 (5134)_damaging,damaging,1
FAM20C (56975)_damaging,damaging,1
FOXL3 (116033993)_damaging,damaging,3
PDGFA (5154)_damaging,damaging,4
PRKAR1B (5575)_damaging,damaging,4
DNAAF5 (54919)_damaging,damaging,6
SUN1 (23353)_damaging,damaging,5
GET4 (51608)_damaging,damaging,2
ADAP1 (11033)_damaging,damaging,1
COX19 (90639)_damaging,damaging,0
CYP2W1 (54905)_damaging,damaging,3
C7orf50 (84310)_damaging,damaging,3
GPR146 (115330)_damaging,damaging,2
GPER1 (2852)_damaging,damaging,1
ZFAND2A (90637)_damaging,damaging,1
UNCX (340260)_damaging,damaging,1
MICALL2 (79778)_damaging,damaging,6
INTS1 (26173)_damaging,damaging,11
MAFK (7975)_damaging,damaging,0
TMEM184A (202915)_damaging,damaging,3
PSMG3 (84262)_damaging,damaging,1
ELFN1 (392617)_damaging,damaging,7
MAD1L1 (8379)_damaging,damaging,6
MRM2 (29960)_damaging,damaging,1
NUDT1 (4521)_damaging,damaging,0
SNX8 (29886)_damaging,damaging,1
EIF3B (8662)_damaging,damaging,3
CHST12 (55501)_damaging,damaging,5
GRIFIN (402635)_damaging,damaging,3
LFNG (3955)_damaging,damaging,2
BRAT1 (221927)_damaging,damaging,6
IQCE (23288)_damaging,damaging,6
TTYH3 (80727)_damaging,damaging,5
AMZ1 (155185)_damaging,damaging,2
GNA12 (2768)_damaging,damaging,0
CARD11 (84433)_damaging,damaging,18
SDK1-AS1 (105375132)_damaging,damaging,2
SDK1 (221935)_damaging,damaging,12
FOXK1 (221937)_damaging,damaging,10
AP5Z1 (9907)_damaging,damaging,2
RADIL (55698)_damaging,damaging,9
PAPOLB (56903)_damaging,damaging,7
MMD2 (221938)_damaging,damaging,2
SPDYE19P (100130307)_damaging,damaging,0
RNF216P1 (441191)_damaging,damaging,0
RBAK (57786)_damaging,damaging,2
WIPI2 (26100)_damaging,damaging,1
SLC29A4 (222962)_damaging,damaging,2
TNRC18 (84629)_damaging,damaging,24
FBXL18 (80028)_damaging,damaging,1
ACTB (60)_damaging,damaging,6
FSCN1 (6624)_damaging,damaging,1
RNF216 (54476)_damaging,damaging,5
ZNF815P (401303)_damaging,damaging,1
OCM (654231)_damaging,damaging,1
PMS2 (5395)_damaging,damaging,22
EIF2AK1 (27102)_damaging,damaging,8
ANKRD61 (100310846)_damaging,damaging,2
USP42 (84132)_damaging,damaging,7
CYTH3 (9265)_damaging,damaging,4
FAM220A (84792)_damaging,damaging,1
SMIM10L3 (122526779)_damaging,damaging,1
RAC1 (5879)_damaging,damaging,0
DAGLB (221955)_damaging,damaging,3
GRID2IP (392862)_damaging,damaging,5
ZDHHC4 (55146)_damaging,damaging,4
INTS15 (79034)_damaging,damaging,0
ZNF853 (54753)_damaging,damaging,3
ZNF316 (100131017)_damaging,damaging,10
ZNF12 (7559)_damaging,damaging,6
SPDYE20P (101060280)_damaging,damaging,1
C1GALT1 (56913)_damaging,damaging,3
COL28A1 (340267)_damaging,damaging,16
MIOS (54468)_damaging,damaging,5
RPA3 (6119)_damaging,damaging,1
UMAD1 (729852)_damaging,damaging,1
GLCCI1 (113263)_damaging,damaging,2
ICA1 (3382)_damaging,damaging,7
NXPH1 (30010)_damaging,damaging,4
NDUFA4 (4697)_damaging,damaging,0
PHF14 (9678)_damaging,damaging,10
THSD7A (221981)_damaging,damaging,20
TMEM106B (54664)_damaging,damaging,0
VWDE (221806)_damaging,damaging,18
C7orf78 (102725191)_damaging,damaging,4
SCIN (85477)_damaging,damaging,6
ETV1 (2115)_damaging,damaging,8
DGKB (1607)_damaging,damaging,12
AGMO (392636)_damaging,damaging,6
MEOX2 (4223)_damaging,damaging,2
CRPPA (729920)_damaging,damaging,3
SOSTDC1 (25928)_damaging,damaging,1
LRRC72 (100506049)_damaging,damaging,2
ANKMY2 (57037)_damaging,damaging,4
BZW2 (28969)_damaging,damaging,2
TSPAN13 (27075)_damaging,damaging,3
AGR2 (10551)_damaging,damaging,2
AHR (196)_damaging,damaging,17
LINC02889 (101927630)_damaging,damaging,1
SNX13 (23161)_damaging,damaging,9
PRPS1L1 (221823)_damaging,damaging,2
HDAC9 (9734)_damaging,damaging,12
TWIST1 (7291)_damaging,damaging,1
FERD3L (222894)_damaging,damaging,2
POLR1F (221830)_damaging,damaging,1
TMEM196 (256130)_damaging,damaging,2
MACC1 (346389)_damaging,damaging,5
ITGB8 (3696)_damaging,damaging,4
ABCB5 (340273)_damaging,damaging,21
SP8 (221833)_damaging,damaging,10
LINC01162 (104355138)_damaging,damaging,1
SP4 (6671)_damaging,damaging,2
DNAH11 (8701)_damaging,damaging,41
CDCA7L (55536)_damaging,damaging,2
RAPGEF5 (9771)_damaging,damaging,11
STEAP1B (256227)_damaging,damaging,1
IL6 (3569)_damaging,damaging,0
HYCC1 (84668)_damaging,damaging,4
KLHL7 (55975)_damaging,damaging,0
NUP42 (11097)_damaging,damaging,1
GPNMB (10457)_damaging,damaging,1
IGF2BP3 (10643)_damaging,damaging,6
TRA2A (29896)_damaging,damaging,2
CCDC126 (90693)_damaging,damaging,1
FAM221A (340277)_damaging,damaging,4
STK31 (56164)_damaging,damaging,14
NPY (4852)_damaging,damaging,2
PALS2 (51678)_damaging,damaging,6
GSDME (1687)_damaging,damaging,3
OSBPL3 (26031)_damaging,damaging,5
CYCS (54205)_damaging,damaging,0
SPMIP4 (136895)_damaging,damaging,4
NPVF (64111)_damaging,damaging,2
NFE2L3 (9603)_damaging,damaging,9
HNRNPA2B1 (3181)_damaging,damaging,6
CBX3 (11335)_damaging,damaging,8
SNX10 (29887)_damaging,damaging,3
LINC03095 (100506289)_damaging,damaging,0
SKAP2 (8935)_damaging,damaging,6
HOXA1 (3198)_damaging,damaging,6
HOXA2 (3199)_damaging,damaging,2
HOXA3 (3200)_damaging,damaging,9
HOXA4 (3201)_damaging,damaging,5
HOXA5 (3202)_damaging,damaging,3
HOXA6 (3203)_damaging,damaging,1
HOXA7 (3204)_damaging,damaging,4
HOXA9 (3205)_damaging,damaging,4
HOXA10 (3206)_damaging,damaging,5
HOXA11 (3207)_damaging,damaging,4
HOXA13 (3209)_damaging,damaging,3
EVX1 (2128)_damaging,damaging,2
HIBADH (11112)_damaging,damaging,1
TAX1BP1 (8887)_damaging,damaging,2
JAZF1 (221895)_damaging,damaging,2
CREB5 (9586)_damaging,damaging,4
TRIL (9865)_damaging,damaging,3
CPVL (54504)_damaging,damaging,8
CHN2 (1124)_damaging,damaging,1
PRR15 (222171)_damaging,damaging,0
PRR15-DT (107986700)_damaging,damaging,0
DPY19L2P3 (442524)_damaging,damaging,2
WIPF3 (644150)_damaging,damaging,7
PLEKHA8 (84725)_damaging,damaging,3
ZNRF2 (223082)_damaging,damaging,1
LINC01176 (100506516)_damaging,damaging,1
NOD1 (10392)_damaging,damaging,4
GGCT (79017)_damaging,damaging,0
GARS1 (2617)_damaging,damaging,5
CRHR2 (1395)_damaging,damaging,1
INMT (11185)_damaging,damaging,0
MINDY4 (84182)_damaging,damaging,5
AQP1 (358)_damaging,damaging,2
GHRHR (2692)_damaging,damaging,4
ADCYAP1R1 (117)_damaging,damaging,3
NEUROD6 (63974)_damaging,damaging,4
ITPRID1 (223075)_damaging,damaging,4
PPP1R17 (10842)_damaging,damaging,1
PDE1C (5137)_damaging,damaging,10
LSM5 (23658)_damaging,damaging,1
AVL9 (23080)_damaging,damaging,6
DPY19L1P1 (100129460)_damaging,damaging,1
DPY19L1P2 (102724668)_damaging,damaging,3
KBTBD2 (25948)_damaging,damaging,4
RP9P (Unknown)_damaging,damaging,0
FKBP9 (11328)_damaging,damaging,0
NT5C3A (51251)_damaging,damaging,3
RP9 (6100)_damaging,damaging,0
BBS9 (27241)_damaging,damaging,10
BMPER (168667)_damaging,damaging,6
NPSR1 (387129)_damaging,damaging,7
DPY19L1 (23333)_damaging,damaging,7
DPY19L2P1 (554236)_damaging,damaging,1
TBX20 (57057)_damaging,damaging,1
HERPUD2 (64224)_damaging,damaging,4
SEPTIN7 (989)_damaging,damaging,2
SEPTIN7P3 (646913)_damaging,damaging,0
EEPD1 (80820)_damaging,damaging,3
MATCAP2 (23366)_damaging,damaging,2
ANLN (54443)_damaging,damaging,9
AOAH (313)_damaging,damaging,4
ELMO1 (9844)_damaging,damaging,6
GPR141 (353345)_damaging,damaging,1
NME8 (51314)_damaging,damaging,6
SFRP4 (6424)_damaging,damaging,2
EPDR1 (54749)_damaging,damaging,1
STARD3NL (83930)_damaging,damaging,1
TRGC2 (6967)_damaging,damaging,2
TRGJ2 (6969)_damaging,damaging,2
TRGV11 (6985)_damaging,damaging,2
TRGV10 (6984)_damaging,damaging,0
TRGV9 (6983)_damaging,damaging,1
TRGV8 (6982)_damaging,damaging,1
TRGV5 (6978)_damaging,damaging,1
TRGV4 (6977)_damaging,damaging,0
TRGV3 (6976)_damaging,damaging,0
TRGV1 (6973)_damaging,damaging,2
AMPH (273)_damaging,damaging,8
CFAP144P1 (340286)_damaging,damaging,3
VPS41 (27072)_damaging,damaging,7
POU6F2 (11281)_damaging,damaging,5
YAE1 (57002)_damaging,damaging,1
RALA (5898)_damaging,damaging,2
CDK13 (8621)_damaging,damaging,15
MPLKIP (136647)_damaging,damaging,1
SUGCT (79783)_damaging,damaging,4
INHBA (3624)_damaging,damaging,3
GLI3 (2737)_damaging,damaging,17
C7orf25 (79020)_damaging,damaging,6
PSMA2 (5683)_damaging,damaging,3
HECW1 (23072)_damaging,damaging,14
STK17A (9263)_damaging,damaging,1
BLVRA (644)_damaging,damaging,1
URGCP (55665)_damaging,damaging,7
UBE2D4 (51619)_damaging,damaging,0
DBNL (28988)_damaging,damaging,3
PGAM2 (5224)_damaging,damaging,3
POLM (27434)_damaging,damaging,1
AEBP1 (165)_damaging,damaging,17
POLD2 (5425)_damaging,damaging,0
MYL7 (58498)_damaging,damaging,2
GCK (2645)_damaging,damaging,1
YKT6 (10652)_damaging,damaging,1
CAMK2B (816)_damaging,damaging,7
NUDCD3 (23386)_damaging,damaging,1
NPC1L1 (29881)_damaging,damaging,10
DDX56 (54606)_damaging,damaging,3
TMED4 (222068)_damaging,damaging,2
OGDH (4967)_damaging,damaging,8
ZMIZ2 (83637)_damaging,damaging,4
PPIA (5478)_damaging,damaging,1
H2AZ2 (94239)_damaging,damaging,0
PURB (5814)_damaging,damaging,1
MYO1G (64005)_damaging,damaging,5
CCM2 (83605)_damaging,damaging,3
NACAD (23148)_damaging,damaging,2
TBRG4 (9238)_damaging,damaging,2
ADCY1 (107)_damaging,damaging,4
GTF2IP13 (101929008)_damaging,damaging,1
CCDC201 (114515518)_damaging,damaging,2
IGFBP1 (3484)_damaging,damaging,4
IGFBP3 (3486)_damaging,damaging,2
TNS3 (64759)_damaging,damaging,7
PKD1L1 (168507)_damaging,damaging,18
HUS1 (3364)_damaging,damaging,0
SUN3 (256979)_damaging,damaging,5
C7orf57 (136288)_damaging,damaging,9
UPP1 (7378)_damaging,damaging,2
ABCA13 (154664)_damaging,damaging,47
VWC2 (375567)_damaging,damaging,2
ZPBP (11055)_damaging,damaging,5
SPMIP7 (100130988)_damaging,damaging,8
IKZF1 (10320)_damaging,damaging,10
FIGNL1 (63979)_damaging,damaging,11
DDC (1644)_damaging,damaging,11
GRB10 (2887)_damaging,damaging,6
COBL (23242)_damaging,damaging,9
SGO1P2 (100533661)_damaging,damaging,0
POM121L12 (285877)_damaging,damaging,3
RAC1P9 (100422658)_damaging,damaging,1
LINC02854 (107986739)_damaging,damaging,2
LINC01445 (102723605)_damaging,damaging,0
VSTM2A (222008)_damaging,damaging,5
SEC61G (23480)_damaging,damaging,1
SEC61G-DT (100996654)_damaging,damaging,1
EGFR (1956)_damaging,damaging,12
LANCL2 (55915)_damaging,damaging,4
VOPP1 (81552)_damaging,damaging,2
VOPP1-DT (105375287)_damaging,damaging,2
SEPTIN14 (346288)_damaging,damaging,5
ZNF713 (349075)_damaging,damaging,0
NIPSNAP2 (2631)_damaging,damaging,2
PSPH (5723)_damaging,damaging,2
CCT6A (908)_damaging,damaging,6
SUMF2 (25870)_damaging,damaging,3
PHKG1 (5260)_damaging,damaging,2
NUPR2 (389493)_damaging,damaging,1
ZNF479 (90827)_damaging,damaging,2
GUSBP10 (642006)_damaging,damaging,2
GUSBP12 (642007)_damaging,damaging,1
MIR3147HG (100653233)_damaging,damaging,1
ZNF716 (441234)_damaging,damaging,10
SEPTIN14P1 (106480340)_damaging,damaging,1
PHKG1P1 (643941)_damaging,damaging,2
LINC03075 (101929088)_damaging,damaging,1
LINC02848 (107986806)_damaging,damaging,0
LINC01005 (100506050)_damaging,damaging,1
ZNF722 (100419780)_damaging,damaging,11
ZNF727 (442319)_damaging,damaging,7
GUSBP6 (653435)_damaging,damaging,1
ZNF735 (730291)_damaging,damaging,11
ZNF679 (168417)_damaging,damaging,5
ZNF736 (728927)_damaging,damaging,2
ZNF680 (340252)_damaging,damaging,4
ZNF107 (51427)_damaging,damaging,8
ZNF138 (7697)_damaging,damaging,0
ZNF273 (10793)_damaging,damaging,5
ZNF117 (51351)_damaging,damaging,5
ERV3-1 (2086)_damaging,damaging,5
ZNF92 (168374)_damaging,damaging,4
VKORC1L1 (154807)_damaging,damaging,3
GUSB (2990)_damaging,damaging,2
ASL (435)_damaging,damaging,2
CRCP (27297)_damaging,damaging,0
TPST1 (8460)_damaging,damaging,0
LINC00174 (285908)_damaging,damaging,0
RABGEF1P2 (122149301)_damaging,damaging,1
KCTD7 (154881)_damaging,damaging,1
RABGEF1 (27342)_damaging,damaging,6
GTF2IRD1P1 (729156)_damaging,damaging,1
TMEM248 (55069)_damaging,damaging,3
SBDS (51119)_damaging,damaging,4
TYW1 (55253)_damaging,damaging,3
STAG3L4 (Unknown)_damaging,damaging,1
MTCO1P57 (109729155)_damaging,damaging,0
AUTS2 (26053)_damaging,damaging,12
GALNT17 (64409)_damaging,damaging,8
CALN1 (83698)_damaging,damaging,9
TYW1B (441250)_damaging,damaging,3
SBDSP1 (155370)_damaging,damaging,0
NSUN5 (55695)_damaging,damaging,1
TRIM50 (135892)_damaging,damaging,1
FKBP6 (8468)_damaging,damaging,2
FZD9 (8326)_damaging,damaging,2
BAZ1B (9031)_damaging,damaging,3
BCL7B (9275)_damaging,damaging,0
TBL2 (26608)_damaging,damaging,2
MLXIPL (51085)_damaging,damaging,5
VPS37D (155382)_damaging,damaging,1
BUD23 (114049)_damaging,damaging,2
ABHD11 (83451)_damaging,damaging,1
CLDN3 (1365)_damaging,damaging,2
CLDN4 (1364)_damaging,damaging,3
METTL27 (155368)_damaging,damaging,0
TMEM270 (135886)_damaging,damaging,2
ELN (2006)_damaging,damaging,6
LIMK1 (3984)_damaging,damaging,4
EIF4H (7458)_damaging,damaging,1
LAT2 (7462)_damaging,damaging,1
RFC2 (5982)_damaging,damaging,1
CLIP2 (7461)_damaging,damaging,8
GTF2IRD1 (9569)_damaging,damaging,4
GTF2I (2969)_damaging,damaging,8
CASTOR2 (729438)_damaging,damaging,1
RCC1L (81554)_damaging,damaging,3
HIP1 (3092)_damaging,damaging,8
CCL26 (10344)_damaging,damaging,2
CCL24 (6369)_damaging,damaging,1
RHBDD2 (57414)_damaging,damaging,2
POR (5447)_damaging,damaging,3
TMEM120A (83862)_damaging,damaging,6
STYXL1 (51657)_damaging,damaging,1
SRRM3 (222183)_damaging,damaging,8
HSPB1 (3315)_damaging,damaging,3
YWHAG (7532)_damaging,damaging,1
SSC4D (136853)_damaging,damaging,4
ZP3 (7784)_damaging,damaging,1
SPDYE18 (100505767)_damaging,damaging,0
FGL2 (10875)_damaging,damaging,5
CCDC146 (57639)_damaging,damaging,7
GSAP (54103)_damaging,damaging,6
PTPN12 (5782)_damaging,damaging,12
RSBN1L (222194)_damaging,damaging,6
TMEM60 (85025)_damaging,damaging,1
PHTF2 (57157)_damaging,damaging,9
