gene,sd,has_self_expr,r_mean,r_lineage,r_self,r_enet,gain_over_lineage
GABPB1 (2553),0.2817670404911041,True,-0.07507883501806484,0.2532112333411476,0.12429153304075453,0.3534339526914026,0.10022271935025501
GABRR3 (200959),0.27642568945884705,True,-0.12033849857764768,0.1736860482576335,-0.0770654219294341,0.43286483666460934,0.25917878840697584
GADD45GIP1 (90480),0.2764279246330261,True,-0.05404397910069949,0.20092623297226794,0.16839799684698423,0.27585317195069914,0.0749269389784312
GAGE12H (729442),0.3057476282119751,True,-0.07394028011238578,0.013446508737748622,0.0058622133743724365,0.14979657268583405,0.1363500639480854
GAK (2580),0.26893165707588196,True,-0.032578959995917006,0.21480916908517272,-0.022663662551826336,0.3766757483643185,0.16186657927914577
GART (2618),0.3891810476779938,True,-0.045928671240938045,0.5178020410907479,0.12596393282708626,0.577705115220139,0.05990307412939111
GATA3 (2625),0.27245429158210754,True,-0.07768049470876608,0.38884323704516977,0.4781103012423359,0.5668302433223329,0.17798700627716313
GATB (5188),0.2743823826313019,True,-0.027352547534340393,0.2066329562577574,-0.0016439814023286236,0.39718683431825386,0.19055387806049645
GET1 (7485),0.3512021005153656,True,-0.04906347260577521,0.206845792262559,0.1175316799380962,0.35893772330811946,0.15209193104556046
GET4 (51608),0.3231600224971771,True,-0.016688300505182514,0.16752836187543832,0.010013857271797728,0.3094481246235609,0.1419197627481226
GFPT1 (2673),0.36714568734169006,True,-0.047535475590675155,0.41896072749455643,0.034543315605380834,0.5201049351935338,0.10114420769897742
GGNBP2 (79893),0.28429847955703735,True,-0.04580170968611989,0.23841654896463896,0.10186504348676127,0.3611023882578287,0.12268583929318974
GLS (2744),0.27139735221862793,True,-0.06868026031283365,0.3718947813308384,-0.06559596073805021,0.39522755044065416,0.023332769109815743
GMNN (51053),0.31251025199890137,True,-0.04154984166501314,0.22270507519928553,0.1104546868318937,0.30679436445561636,0.08408928925633083
GPI (2821),0.39179855585098267,True,-0.059776607524513165,0.1421846539641414,-0.013416446114878496,0.2788403162543112,0.13665566229016982
GPX4 (2879),0.5165767669677734,True,-0.01358319413900919,0.40366084334437835,-0.0028220086142477494,0.46407437135709023,0.06041352801271188
GRB2 (2885),0.6839118003845215,True,-0.02145323589098249,0.44515262350762225,0.10303630208378438,0.4657979160436819,0.02064529253605968
GRHL2 (79977),0.25791049003601074,True,-0.04913946136141522,0.44487142961340814,0.5939502105105059,0.6256111767548928,0.1807397471414846
GRSF1 (2926),0.2693824768066406,True,-0.0888061499049678,0.18820165710660544,-0.024748508136999775,0.30575964463205224,0.1175579875254468
GYPB (2994),0.26166847348213196,True,-0.1196056137158225,0.016550826936506648,-0.021807215138609056,0.07581553834757039,0.05926471141106374
H3C11 (8354),0.2751809060573578,True,-0.05672130103331294,0.10806787524929898,0.05647165157513447,0.1634834579467357,0.05541558269743671
HAPSTR1 (29035),0.397192120552063,True,-0.052217349172145495,0.21924778431800016,0.039666601596927684,0.3576141813292957,0.13836639701129552
HARS2 (23438),0.3732440769672394,True,-0.050747400400530454,0.21297745499896187,0.16247486495939933,0.3278296821115167,0.11485222711255483
HCCS (3052),0.25745218992233276,True,-0.057551059250692094,0.26307499899966,0.16054517992205694,0.34246998165271997,0.07939498265305994
HDAC1 (3065),0.2652398347854614,True,-0.03190364047233292,0.21284282455853923,0.02933916006237495,0.28608047595722963,0.0732376513986904
HEATR3 (55027),0.3126146197319031,True,-0.038304192151734036,0.2536391438631214,-0.04862898873159906,0.3717404023635611,0.11810125850043968
HECTD1 (25831),0.3105854094028473,True,-0.07701148189585821,0.266960483402202,0.19996038518613748,0.3918028377038837,0.12484235430168167
HEMK2 (29104),0.34312599897384644,True,-0.045914007342182275,0.28489407595433563,0.08262509796513906,0.4010735375927869,0.11617946163845128
HNF1B (6928),0.4573095440864563,True,-0.04271432614610329,0.4175244390782644,0.7536843653270464,0.7616876550501992,0.3441632159719348
HNRNPA1 (3178),0.2934519946575165,True,-0.013787832772277452,0.22074625004655563,0.08837031264605934,0.26820611292835583,0.04745986288180021
HNRNPA2B1 (3181),0.3342696726322174,True,-0.06813990389944442,0.09870913556668146,0.030645140991018057,0.1831816970077306,0.08447256144104914
HOXB3 (3213),0.2769036889076233,True,-0.09816162231695433,0.045133174192953894,-0.10458601739241451,0.045141150718425296,7.976525471402318e-06
HP (3240),0.2851550281047821,True,-0.12528578121194398,0.27588636813268125,-0.07265451431333554,0.17050410599550792,-0.10538226213717333
HSD17B10 (3028),0.38575279712677,True,-0.0708881933188863,0.24448043050528004,0.05006663893441202,0.42260325973688917,0.17812282923160913
HSPA13 (6782),0.25999224185943604,True,-0.019272713033297,0.30870630756946804,0.16940777290662998,0.43363734541648125,0.1249310378470132
HSPA14 (51182),0.34356528520584106,True,-0.05692064064229941,0.1614101975253876,0.05182238141857067,0.29996954156360756,0.13855934403821996
HUS1 (3364),0.34163016080856323,True,-0.09131708151258845,0.10625031456911384,0.13221960808938346,0.3116551868797138,0.20540487231059995
IBA57 (200205),0.2722957134246826,True,-0.019747614492152087,0.12657645950319923,-0.09277047649238573,0.3296826839781296,0.20310622447493037
ICMT (23463),0.25218525528907776,True,-0.05780470438034343,0.1703948569197861,0.055636595423558324,0.23025837725086948,0.059863520331083386
IDH3A (3419),0.33336344361305237,True,-0.08001062690784473,0.21031265190686338,-0.09180236680027978,0.4477955233851346,0.23748287147827124
IER3IP1 (51124),0.29429465532302856,True,-0.08510795783349205,0.14099015823069574,0.029353046069632835,0.2365002083403834,0.09551005010968766
IGF1R (3480),0.2918684482574463,True,-0.06773635625730183,0.2746845276593953,0.23312085467424054,0.4567122699849964,0.18202774232560115
ILK (3611),0.3389449715614319,True,-0.06477178163942773,0.45922280345270544,0.17683889698311345,0.5589456684091212,0.09972286495641575
ING3 (54556),0.3233335018157959,True,-0.049597187542688215,0.1925413755254269,0.10485254125184994,0.26878661609456267,0.07624524056913576
INTS10 (55174),0.2843819260597229,True,-0.08278474922801672,0.1556084593658902,0.21208680848980793,0.29969718902049,0.14408872965459976
INTS12 (57117),0.30378156900405884,True,-0.04440728805687728,0.25987556119845073,-0.05625772277391989,0.34131654859565175,0.08144098739720101
IPPK (64768),0.354301780462265,True,-0.06436449979936285,0.4098274467760623,0.05244901162549587,0.49778649454123347,0.08795904776517116
IREB2 (3658),0.2759820222854614,True,-0.08032248222730477,0.2730791846550837,0.03178137867182467,0.4040500302732566,0.1309708456181729
IRF2BP2 (359948),0.31854480504989624,True,-0.025528524677819023,0.3446948160094073,0.2317320375124991,0.4570492481861044,0.11235443217669705
IRF4 (3662),0.42637285590171814,True,-0.05640556341091558,0.6438981492746636,0.7634617564256514,0.7797554563177819,0.13585730704311827
IRS2 (8660),0.37153536081314087,True,-0.04952695076992732,0.32953431111744036,0.3706900747559103,0.48929447656178376,0.1597601654443434
ISCA1 (81689),0.26516395807266235,True,-0.06730361344271585,0.20192620602880118,0.062132101596231115,0.2563492744144383,0.0544230683856371
ITGAV (3685),0.4580070972442627,True,-0.056712965767727073,0.468342587830191,0.4409983997083859,0.660176974676451,0.19183438684625997
ITGB1 (3688),0.38274601101875305,True,-0.046772524479604206,0.4097668184954123,0.07353380679301462,0.5164300810499183,0.10666326255450598
ITGB5 (3693),0.386275053024292,True,-0.055268757940668975,0.3650307558072525,0.37815642043963793,0.5008389407940461,0.1358081849867936
JMJD6 (23210),0.25750836730003357,True,-0.04144492012631114,0.09470722602314481,0.04328547289053039,0.1388680783745523,0.0441608523514075
JUN (3725),0.31787919998168945,True,-0.02557450105164338,0.3754973403139826,0.32041395250835186,0.5882725951794522,0.2127752548654696
JUNB (3726),0.2589370012283325,True,-0.07666831955392556,0.25634908761967207,0.29018443525499416,0.41865887927835654,0.16230979165868448
KATNB1 (10300),0.34802988171577454,True,-0.08906614244068965,0.15966737459390115,0.048996290125103155,0.2658707711862005,0.10620339659229935
KCTD10 (83892),0.34620898962020874,True,-0.04768738095599731,0.20356131038976116,0.03460158194300534,0.37586538871392144,0.17230407832416028
KCTD5 (54442),0.36446624994277954,True,-0.0253121915398137,0.27136672589802274,0.08319556273655827,0.35565640871409226,0.08428968281606952
KDSR (2531),0.3198864459991455,True,-0.036359180024865,0.21516736965714528,0.06132647794049416,0.3568720538596959,0.1417046842025506
KEAP1 (9817),0.4930427372455597,True,-0.07344025779776903,0.22933609173693906,-0.05365825414817314,0.3404067346022108,0.11107064286527177
KHSRP (8570),0.2599385678768158,True,-0.07672167646667019,0.0977121648628694,-0.06593700605285766,0.16281195615542904,0.06509979129255963
KIDINS220 (57498),0.25462689995765686,True,-0.06671214362184692,0.21154639117351534,-0.04055886895392227,0.46313963168433686,0.25159324051082155
KIF2C (11004),0.2552793025970459,True,-0.08494299788167074,0.2886117594879771,0.0736943860680414,0.37174409934999814,0.08313233986202101
KLF5 (688),0.44923242926597595,True,-0.03662818263724567,0.4930416266701583,0.5934343484189062,0.662722627254342,0.16968100058418367
KMT2A (4297),0.2551572322845459,True,-0.052093861359084885,0.1753724242097379,0.06219494354022739,0.337537055577967,0.1621646313682291
KMT2D (8085),0.3347896337509155,True,-0.05295042325280901,0.2732383528199372,0.031031594261294856,0.38268347942101777,0.10944512660108058
KNTC1 (9735),0.30747342109680176,True,-0.07752250424456483,0.22595006964922715,0.04220480727711782,0.3377635946675144,0.11181352501828723
KRTAP10-9 (386676),0.25948774814605713,True,-0.05002882131321021,0.16168290615452566,-0.03291721228415065,0.3101177605282176,0.14843485437369194
LARS2 (23395),0.40713492035865784,True,-0.02820641330719486,0.2105622238098534,0.021714925893555715,0.334210875818652,0.1236486520087986
LCMT1 (51451),0.32783108949661255,True,-0.05159969245675363,0.2986867731844487,0.09251443259347204,0.40421568534456387,0.10552891216011517
LDB1 (8861),0.3340875506401062,True,-0.03595449478114426,0.4319478566859351,0.32854813608245087,0.5195550069835145,0.08760715029757943
LIAS (11019),0.33516043424606323,True,-0.05093573541089492,0.34906402118072927,0.0394201527665295,0.3923824421365847,0.04331842095585542
LIN54 (132660),0.25381848216056824,True,-0.030281600567345263,0.16600813375009896,0.18143036036411436,0.24023045411840227,0.07422232036830331
LIPT1 (51601),0.2969251573085785,True,-0.01628499773582688,0.40500033588045964,0.10779059103695786,0.43200505948358264,0.027004723603123004
LRRC37A2 (474170),0.28310301899909973,True,-0.05229302014430761,0.12155168826494764,0.13320032522027886,0.3939688225648693,0.27241713429992165
LRRC37A3 (374819),0.27418044209480286,True,-0.039391515441059406,0.10274053017495827,0.05430080957593146,0.1837564258683973,0.08101589569343903
LSM12 (124801),0.33919504284858704,True,-0.08690875122413548,0.2548765823284123,0.016723258093895303,0.28874872912286426,0.03387214679445194
MAEA (10296),0.2577213943004608,True,-0.048623924669907996,0.32562616183313475,-0.05932733605674765,0.37976531733837476,0.05413915550524001
MANF (7873),0.26538893580436707,True,-0.03524127841832317,0.18582739275621216,0.1202651171668958,0.3023168625737078,0.11648946981749567
MAP3K14 (9020),0.2514447271823883,True,-0.2725487837281108,-0.09387304314832283,0.07965491343017655,-0.12729651346945983,-0.033423470321137
MAP3K7 (6885),0.25029274821281433,True,-0.038073391779241,0.1847498174034999,-0.031507717827163995,0.3338839566584867,0.14913413925498678
MAPK1 (5594),0.3320923149585724,True,-0.019668954159304208,0.44335372396819206,0.12535041768110117,0.5224331075684115,0.07907938360021949
MARCHF5 (54708),0.4330650269985199,True,-0.045157989643477524,0.24732782281292132,0.07793373224013378,0.40419297773123236,0.15686515491831104
MARK2 (2011),0.3179531693458557,True,-0.03607271984864895,0.3430757895924784,0.10008114905386796,0.4304207110530199,0.08734492146054146
MAU2 (23383),0.3888827860355377,True,-0.04770450650786192,0.2505319423651445,0.004182299978204874,0.4330632269050639,0.1825312845399194
MBNL1 (4154),0.3373803496360779,True,-0.042822546773049176,0.5491105521859494,0.33543183737274684,0.5996404484137844,0.05052989622783499
MBTPS1 (8720),0.42945408821105957,True,-0.06044220652543393,0.17775971801426266,-0.021117750862064553,0.33976005356654304,0.16200033555228038
MDM4 (4194),0.3261064887046814,True,-0.07443866370286259,0.25040146673998503,0.11214887538102794,0.5936107239774531,0.34320925723746804
MED1 (5469),0.5365738868713379,True,-0.028341286314672375,0.2180457826901057,-0.08196311563530374,0.45171815637933077,0.23367237368922508
MED10 (84246),0.33902764320373535,True,-0.03312545001406536,0.19498257573178024,0.21263816480245037,0.2939670750060101,0.09898449927422986
MED12 (9968),0.4843175411224365,True,-0.020325372646814766,0.3767762265510035,-0.0419095144718635,0.4866664165981671,0.1098901900471636
MED13 (9969),0.2700982093811035,True,-0.03282820095092402,0.25914169869464976,0.09168130023069403,0.357461347760804,0.09831964906615426
MED16 (10025),0.2877632677555084,True,-0.05796875000645533,0.26998087597954196,-0.06108248290719696,0.3389994057363615,0.06901852975681955
MED19 (219541),0.39752617478370667,True,-0.06436828372949718,0.25766034336015453,0.19456475701742892,0.327387118004718,0.06972677464456345
MED23 (9439),0.40126198530197144,True,-0.032401929990734726,0.37484685315131416,-0.016252425455056792,0.4625143725655847,0.08766751941427053
MED24 (9862),0.4058339595794678,True,-0.02285207878602358,0.4205683566309108,0.012890234340459399,0.48206553517782896,0.06149717854691816
MED25 (81857),0.2754950225353241,True,-0.044051650600760626,0.1509683775954025,0.023446416044584698,0.24725702126680635,0.09628864367140386
MEF2C (4208),0.2579197585582733,True,-0.06522600305054321,0.3691149924694586,0.3977070762042685,0.4731437823056369,0.1040287898361783
MEN1 (4221),0.3999355137348175,True,-0.05224024872374569,0.194229817560788,0.1185134995416073,0.3059127575931071,0.1116829400323191
METAP1 (23173),0.37537527084350586,True,-0.05894765518536412,0.31637829068207907,-0.05178690699023335,0.34851690088395704,0.03213861020187797
METTL1 (4234),0.4092579483985901,True,-0.0403476779642999,0.21754922016677858,-0.032240370068752036,0.36671446227780535,0.14916524211102677
MGAT1 (4245),0.27245086431503296,True,-0.05126980479308632,0.23662495539514222,-0.017056249576472872,0.3317984765992886,0.0951735212041464
MIB1 (57534),0.3202531933784485,True,-0.06955944280167192,0.17931939445882158,-0.07561335806219559,0.2911656573900042,0.11184626293118263
MIOS (54468),0.31632861495018005,True,-0.0342598416144225,0.3516115183048505,0.09545132200967747,0.42167806975271815,0.07006655144786766
MIPEP (4285),0.3230486810207367,True,-0.0539047721615207,0.029358135806483512,-0.0618396360242495,0.258587518521569,0.22922938271508553
MMGT1 (93380),0.3054943382740021,True,-0.014567290747394952,0.36132749230047784,0.04633923514640297,0.4253838587392464,0.06405636643876855
MNT (4335),0.25918999314308167,True,-0.07368995125903885,0.3230274098087318,-0.0007712272493608401,0.4035686015249129,0.08054119171618113
MON2 (23041),0.2797994613647461,True,-0.045295057579529965,0.1668131104334354,0.004884654963585406,0.29148710693737806,0.12467399650394265
MRM2 (29960),0.27612897753715515,True,-0.05387836527302082,0.09184275441524854,0.10624808734867917,0.33485993972987693,0.2430171853146284
MRPL12 (6182),0.31312108039855957,True,-0.06045676446966795,0.19754020104649822,0.01352984257357179,0.3412841263913475,0.14374392534484925
MRPL14 (64928),0.2732895016670227,True,-0.04291207626198395,0.13798052960062634,0.01425885501383275,0.2784411026071812,0.14046057300655485
MRPL15 (29088),0.36550039052963257,True,-0.06075422090560357,0.2017067494754262,0.04380192058671021,0.35872221179720637,0.15701546232178018
MRPL17 (63875),0.30073535442352295,True,-0.06430351228778089,0.16876706588060567,0.10183021293572085,0.28781199332642093,0.11904492744581527
MRPL18 (29074),0.34792962670326233,True,-0.08399233378280589,0.2511156533758017,-0.07050684565029862,0.3449381112654225,0.09382245788962079
MRPL2 (51069),0.25636088848114014,True,-0.04043445528244465,0.17547388909545134,0.05533786445241257,0.39537757689197967,0.21990368779652833
MRPL20 (55052),0.33982864022254944,True,-0.05388670441046278,0.23773089245433732,-0.033100176936606884,0.3106344782288029,0.0729035857744656
MRPL23 (6150),0.27340540289878845,True,-0.03820566294415981,0.18522467896548866,-0.04383929679184693,0.3274012821108142,0.14217660314532554
MRPL3 (11222),0.2653772532939911,True,-0.030766548967710472,0.18901865601356999,-0.05810715405480704,0.3423437336144165,0.15332507760084652
MRPL47 (57129),0.2581413686275482,True,-0.04697794131198931,0.2086804992608444,-0.04249757918644326,0.3535469609436269,0.14486646168278253
MRPL48 (51642),0.25316205620765686,True,-0.04974310982810889,0.18354337697689294,-0.06233959369583245,0.3415087790917544,0.1579654021148615
MRPS18C (51023),0.28805792331695557,True,-0.06390983542113977,0.16939258377913388,0.03171067358797822,0.29754748290946226,0.12815489913032838
MRPS2 (51116),0.2659996747970581,True,-0.058667472695283836,0.1967124501900961,0.11019340874993515,0.33264360601044723,0.13593115582035115
MRPS24 (64951),0.3143072724342346,True,-0.034936433173202976,0.23060463985551719,0.1142377517180453,0.39266736834632543,0.16206272849080824
MRPS25 (64432),0.33317506313323975,True,-0.04900465043700509,0.20640097755368306,0.1392120020831134,0.3223206129210876,0.11591963536740454
MRPS26 (64949),0.2783609926700592,True,-0.0542252648636183,0.15534449673224357,-0.04805613911280112,0.3279775869290702,0.17263309019682663
MRPS35 (60488),0.2691662907600403,True,-0.06574358342305972,0.20437069745610267,-0.05571528087517404,0.3007632407104021,0.09639254325429944
MRPS6 (64968),0.3711284399032593,True,-0.03600202129187939,0.21909658288965875,0.11947506621718502,0.3788368887900956,0.15974030590043684
MRPS9 (64965),0.28275948762893677,True,-0.049796115361575,0.11739375639845902,0.05149141057551778,0.209085763468797,0.09169200707033799
MTCH2 (23788),0.25320684909820557,True,-0.02839721673441411,0.16588600325458572,-0.013021165957617762,0.3295241623511808,0.1636381590965951
MTG1 (92170),0.29363465309143066,True,-0.03870344094453784,0.20836539241033805,-0.022234265217013112,0.3900029253775395,0.18163753296720145
MTG2 (26164),0.30089980363845825,True,-0.050388169889433586,0.11590313173790485,0.04024047466465368,0.3914235294473306,0.27552039770942577
MTHFD1 (4522),0.35490357875823975,True,-0.03110719747213044,0.4875000424572254,0.01028127816511787,0.56771533649042,0.08021529403319466
MTRF1L (54516),0.27499982714653015,True,-0.06744396571177172,0.05734304409622885,0.03323725542893587,0.2008379506792288,0.14349490658299996
MTX2 (10651),0.2570776045322418,True,-0.03165300085283522,0.0908197236737226,0.00506110117446142,0.2037394149794946,0.11291969130577201
MYB (4602),0.3945743143558502,True,-0.05753302206840053,0.689801388595763,0.6606330465892115,0.7621747865446784,0.0723733979489154
MYBL2 (4605),0.35670721530914307,True,-0.07019751353970673,0.3873631708849835,0.06667467771131072,0.6489702236090273,0.26160705272404383
MYH9 (4627),0.46060943603515625,True,-0.04186765725231273,0.25938225596251374,0.1239988479409695,0.5059698092823492,0.2465875533198355
NAMPT (10135),0.44613027572631836,True,-0.04239137923146341,0.5540197855946015,0.11950359403115553,0.6023254502626348,0.04830566466803332
NARS2 (79731),0.2763438820838928,True,-0.039757885374299154,0.1598203830977341,-0.05310523319385689,0.3422344597254778,0.18241407662774367
NBAS (51594),0.3567710816860199,True,-0.05733417871603252,0.10865483137017769,-0.04299542177382674,0.30641881192514386,0.1977639805549662
NCF1 (653361),0.25756925344467163,True,-0.06990305063434887,-0.007636670842066934,-0.015063641022144043,0.0673077348820728,0.07494440572413973
NCKAP1 (10787),0.3682261109352112,True,-0.037715738495999705,0.4693452606879259,0.35732997103828856,0.5151072687270379,0.04576200803911201
NDE1 (54820),0.3523480296134949,True,-0.01799092270245521,0.21143149614097073,0.07975391450541423,0.398670972700214,0.18723947655924328
NDUFA1 (4694),0.3199763596057892,True,-0.0489101550319775,0.16278470433068254,-0.04598182805927457,0.2721271144627066,0.10934241013202406
NDUFA10 (4705),0.27970901131629944,True,-0.06099453604576794,0.15226275280323073,0.12904642660000454,0.3123418678353091,0.16007911503207836
NDUFA8 (4702),0.3625021278858185,True,-0.07304443526323899,0.13564777509075157,-0.044276153595710285,0.2953249311007923,0.1596771560100407
NDUFAF3 (25915),0.26363304257392883,True,-0.06502400588247992,0.005314064891173748,-0.07134678122100296,0.13365328782010233,0.12833922292892858
NDUFB11 (54539),0.302899569272995,True,-0.06487631666666205,0.16118366586355748,0.0035714496082827614,0.273683087838649,0.1124994219750915
NDUFB2 (4708),0.2600953280925751,True,-0.05680731571848246,0.18836970171861894,-0.04413606520896664,0.3152710372618592,0.12690133554324023
NDUFB6 (4712),0.32821041345596313,True,-0.06864810486880392,0.12825042202491344,-0.04379907869929678,0.1771218500320877,0.048871428007174256
NDUFC2 (4718),0.27562156319618225,True,-0.03767980006739819,0.13398729864945738,-0.04677005169021471,0.20129156874338894,0.06730427009393156
NDUFS1 (4719),0.3551066219806671,True,-0.04314807920043375,0.14443584521197939,0.08088446064545986,0.23977271432977976,0.09533686911780037
NDUFV2 (4729),0.3307863771915436,True,-0.07498440576798697,0.14206999679165552,-0.10059223403343043,0.2804614662751807,0.13839146948352518
NF1 (4763),0.2518419921398163,True,-0.07488672580478171,0.1614410211217114,-0.06692515297728839,0.22441387261361487,0.06297285149190346
NF2 (4771),0.4399527311325073,True,-0.027545945961361017,0.15015406887335883,0.11717750886413068,0.34440981813967797,0.19425574926631914
NFE2L2 (4780),0.2772340774536133,True,-0.06105293901105994,0.23137909200288115,0.08689772630581052,0.5988251952477137,0.36744610324483257
NFRKB (4798),0.27877533435821533,True,-0.04951684439043948,-0.012585119373997521,-0.06277562264611274,0.11734365681706097,0.1299287761910585
NHLRC2 (374354),0.5515820384025574,True,-0.07726982339269116,0.255394475450188,-0.054654351068571826,0.41749144489464,0.162096969444452
NIPBL (25836),0.2999865710735321,True,-0.0467476159424011,0.1696988798271573,0.12639729194172117,0.22561718835506456,0.055918308527907246
NMNAT1 (64802),0.4612719416618347,True,-0.049388389807150324,0.5406024872630516,0.04102623595654771,0.5446467394186251,0.004044252155573469
NOA1 (84273),0.27752962708473206,True,-0.05886891873634231,0.1451728136771064,0.06996488694087043,0.3198272327529725,0.17465441907586607
NONO (4841),0.25244733691215515,True,-0.04832920109046518,0.07257518226792421,0.030697314829293557,0.20247708016203525,0.12990189789411105
NR2C2AP (126382),0.32276609539985657,True,-0.07491670299014123,0.3392781593541442,0.09269587374613365,0.38473783117634003,0.045459671822195846
NRAS (4893),0.3897510766983032,True,-0.024666741233677115,0.15523257853196096,0.10754080838499123,0.1548109249200408,-0.0004216536119201475
NSMCE4A (54780),0.2515523135662079,True,-0.055689705419318905,0.16437837865029437,0.12930021238547845,0.23109916138009806,0.0667207827298037
NSUN4 (387338),0.2504251003265381,True,-0.046797030067340525,0.1466349859618929,0.07750860395595817,0.3259168884186971,0.1792819024568042
NXT1 (29107),0.5556155443191528,True,-0.0688874742550845,0.15760456508987314,-0.0277889994307941,0.5611948903627609,0.4035903252728878
OGDH (4967),0.32202810049057007,True,-0.09899374466364633,0.4147875279785083,0.034108230240251725,0.5113475332036032,0.09656000522509484
OST4 (100128731),0.28824582695961,True,-0.055917637559370126,0.2799404105551631,0.07947541880978258,0.3806277710950265,0.10068736053986338
OTUD5 (55593),0.329697847366333,True,-0.05411819286059565,0.16231033270421888,0.031358139940549,0.18856619237264566,0.02625585966842678
OXSM (54995),0.327626496553421,True,-0.05428421151463172,0.09463921423016095,-0.04903349980918602,0.3879630995992621,0.29332388536910114
PABIR1 (116224),0.2691579759120941,True,-0.06442990407534706,0.18850621041950133,0.10814604996709325,0.31812455041003224,0.1296183399905309
PAGR1 (79447),0.29544559121131897,True,-0.03838518277646184,0.18464258932191668,0.02844888832723708,0.2753786142991318,0.09073602497721511
PAK2 (5062),0.2627190053462982,True,-0.05529220306574227,0.1706706873144799,-0.052494746653559084,0.35079053439876035,0.18011984708428044
PARD6B (84612),0.30856096744537354,True,-0.04125759000695288,0.4115498482581352,0.41707177302964654,0.5881025090130967,0.1765526607549615
PAX8 (7849),0.3462451994419098,True,-0.017101133687313485,0.6295944582656677,0.6415381961028267,0.7948048072600508,0.16521034899438303
PAXIP1 (22976),0.4098283052444458,True,-0.020632803792861254,0.2316408685515479,0.020991528327652,0.3435784748837895,0.11193760633224162
PBRM1 (55193),0.2503143846988678,True,-0.04348263155277891,0.18799849296929466,0.015353908441532928,0.21185739182057156,0.0238588988512769
PCNX3 (399909),0.2973484694957733,True,-0.06510966347047749,0.15810483997423808,0.04476069693416948,0.28852630989616723,0.13042146992192916
PCYT1A (5130),0.3417470157146454,True,-0.039743441944021594,0.23550853128325944,-0.02646137966291666,0.48872528127208364,0.2532167499888242
PDCD10 (11235),0.3294063210487366,True,-0.04254759524457621,0.331537883048431,0.02662449150329144,0.3932855017364328,0.06174761868800177
PDCD6IP (10015),0.334152489900589,True,-0.0459587317916797,0.17802293337207603,-0.03387335402736556,0.2542872592700557,0.07626432589797966
PDCL (5082),0.2917572855949402,True,-0.03486254800396379,0.31778029495108695,-0.01728487114529277,0.3912694038777973,0.07348910892671034
PDE12 (201626),0.26583215594291687,True,-0.05917397507764224,0.14650515322501592,-0.03433482795065836,0.22747310776373159,0.08096795453871566
PDS5A (23244),0.36838752031326294,True,-0.10239894319319384,0.21465710439040392,0.0676530535081551,0.28134336770278,0.06668626331237609
PET117 (100303755),0.38195985555648804,True,-0.05480314765658484,0.2652687274790049,-0.06809147187070297,0.3553755117406263,0.09010678426162144
PEX1 (5189),0.2529107928276062,True,-0.03236415692074819,0.10000625202717031,0.0029109875264828416,0.17641331200570584,0.07640705997853553
PFAS (5198),0.3993906080722809,True,-0.027053235041533074,0.5167675941778921,0.011681124130495516,0.5921806749408826,0.07541308076299047
PGM3 (5238),0.33828675746917725,True,-0.047532893178449206,0.38666296065858013,0.29080200748739365,0.533303974267854,0.1466410136092739
PGP (283871),0.2511003911495209,True,-0.07086751806611422,0.08976229783285007,0.015406003431677069,0.17713027359668274,0.08736797576383266
PI4KB (5298),0.2819407284259796,True,-0.023161550195130574,0.18212882386088225,-0.0019819576920952014,0.287356917553049,0.10522809369216674
PITRM1 (10531),0.29680925607681274,True,-0.050094564283807264,0.11999823949884378,0.07218632077137185,0.27035867123807406,0.15036043173923028
PKN2 (5586),0.3190014064311981,True,-0.06381515649219645,0.32082130799991093,0.1587544369821909,0.47085279430542926,0.15003148630551832
PMM2 (5373),0.38549286127090454,True,-0.04011444615902373,0.38106047910606766,-0.0994967024468709,0.4532619332718381,0.07220145416577045
PMVK (10654),0.27573081851005554,True,-0.07789469721088997,0.2204903303573037,0.1942738180493662,0.4239095755280319,0.20341924517072818
PNKP (11284),0.3125850260257721,True,-0.029865313008922076,0.15223433285264187,0.11738535628924296,0.27459708879990274,0.12236275594726087
POC1A (25886),0.2651449739933014,True,-0.04371129725071411,0.2105315506763359,-0.03681024201148104,0.21807075273618864,0.0075392020598527565
POLE3 (54107),0.358765572309494,True,-0.06425852082321726,0.17157792617523934,0.005847725352828633,0.24630022205822033,0.07472229588298099
POLG (5428),0.3020111918449402,True,-0.04874566405012331,0.1403989973927076,-0.04859711639241325,0.34817495393533754,0.20777595654262995
POT1 (25913),0.275361031293869,True,-0.03802292120642211,0.2864472618073838,0.05762070298620775,0.3758724060150119,0.0894251442076281
POU2AF1 (5450),0.2938508987426758,True,-0.011859741743644263,0.5722890760607522,0.6594664319531424,0.7182475707793796,0.14595849471862743
PPA2 (27068),0.3959987163543701,True,-0.056089783318110584,0.2994384996666277,0.07497386961312803,0.46764509767208146,0.16820659800545373
PPCDC (60490),0.3360823690891266,True,-0.03869468380946235,0.5256384874060551,0.15756825137288635,0.5464993491292403,0.02086086172318513
PPIH (10465),0.29674744606018066,True,-0.07843589607828948,0.21440324548327924,-0.08453567919090448,0.2524924176768611,0.03808917219358185
PPM1D (8493),0.31087180972099304,True,-0.053756832551836914,0.2827077248408567,0.3066309728906828,0.6035686187634993,0.3208608939226426
PPM1G (5496),0.27396196126937866,True,-0.08444642843770461,0.3667325737254648,-0.04896106411154181,0.4893070452929506,0.1225744715674858
